,PROPERTY_ID,PROPERTY_NAME,PROPERTY_ADDRESS,PROPERTY_CITY,COUNTY_NAME,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,Impr_Rating,Loc_Rating,Property_Overall_Rating,Student_Housing,Affordable_Housing,Military_Housing,Senior_Housing,Fractured_Condo,Adaptive_Reuse,Single_Family_Rental,Mixed_Use,sqft_mixed_use
3206,45_3244,"Lofts @ Savannah Park, The",5724 Byron Anthony Place,Sanford,Seminole,FL,32771,28.804595,-81.349243,138,112101,A,B+,Completed,N,N,N,N,,FALSE,,94.2,1686,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,,0,,0,0
3207,45_3271,Valencia Grove,551 Huffstetler Drive,Eustis,Lake,FL,32726,28.82688,-81.69227,144,131904,B-,C+,Completed,N,A,N,N,,FALSE,,,,FALSE,,Low Mid-Range,Workforce,,0,1,0,0,,0,,0,0
3208,45_3274,Monsignor Bishop Manor,815 Borders Circle,Orlando,Orange,FL,32808,28.55414,-81.45813,144,93376,C-,C+,Completed,N,N,N,N,,,,100,691,FALSE,,Workforce,Workforce,,0,0,0,0,,,,0,0
3209,45_3299,Waterford Landings,13046 East Colonial Drive,Orlando,Orange,FL,32826,28.562766,-81.185222,144,0,,B-,Prospective,N,A,N,A,,FALSE,,,,FALSE,,,Low Mid-Range,,0,1,0,1,,0,,0,0
3210,45_3308,Album Monterey Pointe,3265 Greenwald Way North,Kissimmee,Osceola,FL,34741,28.347349,-81.417266,150,138442,B+,B,Completed,N,N,N,A,,FALSE,,96.7,1776,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,1,,0,,0,0
3211,45_353,Country Gardens,15122 West Colonial Drive,Winter Garden,Orange,FL,34787,28.5490316,-81.6101439,184,211320,B-,B,Completed,,A,,N,,,,,,FALSE,,Low Mid-Range,Low Mid-Range,,,1,,0,,,,0,0
3212,45_367249,"Station at Alafaya, The",300 Dalhausser Lane,Oviedo,Seminole,FL,32765,28.618111,-81.205622,177,331946,A,B,Completed,A,N,N,N,,FALSE,,,3944,FALSE,,Discretionary,Low Mid-Range,,1,0,0,0,,0,,0,0
3213,45_368142,Vale East,9010 Running Bull Road,Orlando,Orange,FL,32825,28.5425799,-81.2520103,176,0,,B-,Completed,A,N,N,N,,,,,,FALSE,,,Low Mid-Range,,1,0,0,0,,,,0,0
3214,45_3704,Lofts at Eden,1840 Rinehart Road,Sanford,Seminole,FL,32771,28.809108,-81.332287,176,138357,A-,B-,Completed,N,N,N,N,,FALSE,,98.9,1609,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,0,,0,0
3215,45_3706,Highline,635 East New Haven Avenue,Melbourne,Brevard,FL,32901,28.0784619,-80.6098106,171,0,,C+,Completed,N,N,N,N,,FALSE,,100,,FALSE,,,Workforce,,0,0,0,0,,0,,0,0
3216,45_3758,Village on Mercy,1766 Mercy Drive,Orlando,Orange,FL,32808,28.566239,-81.431133,166,115267,B,C-,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Workforce,,0,1,0,0,,,,0,0
3217,45_380297,Dream Space Coast,2825 South Washington Avenue,Titusville,Brevard,FL,32780,28.583533,-80.800542,186,0,,B,Under Construction,N,N,N,N,,,,,,,,,Low Mid-Range,,0,0,0,0,,,,,0
3218,45_3812,Barnett Villas Family Garden,4849 West Colonial Drive,Orlando,Orange,FL,32808,28.553518,-81.443731,156,0,,C,Planned,,A,,,,,,,,,,,Workforce,,,1,,,,,,,0
3219,45_384433,"Remington, The",201 Simpson Road,Kissimmee,Osceola,FL,34744,28.288001,-81.353352,186,60300,C,B-,Completed,N,N,N,A,,,,99.5,881,FALSE,,Workforce,Low Mid-Range,,0,0,0,1,,,,0,0
3220,45_385850,Rosala West,4500 Silver Star Road,Orlando,Orange,FL,32808,28.576783,-81.439985,190,182155,C+,C,Completed,N,N,N,N,P,,,96.8,1161,FALSE,,Workforce,Workforce,,0,0,0,0,1,,,0,0
3221,45_386754,Gem Lake Redevelopment,201 Monroe Avenue,Maitland,Orange,FL,32751,28.614195,-81.367898,184,0,,B,Planned,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
3222,45_396794,"Atrium, The",Dairy Road & Palm Bay Road NE,Melbourne,Brevard,FL,32905,28.035276,-80.638133,149,0,,B-,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
3223,45_4020,Bryce Landing,Golden Sky Lane & West Sand Lake Road,Orlando,Orange,FL,32809,28.450629,-81.39385,136,0,,B,Prospective,,A,,,,,,,,,,,Low Mid-Range,,,1,,,,,,,0
3224,45_4073,Lofts at South Lake,831 Oakley Seaver Drive,Clermont,Lake,FL,34711,28.552757,-81.724228,144,95990,B+,B+,Completed,N,N,N,N,,FALSE,,98.6,1573,FALSE,,High Mid-Range,High Mid-Range,,0,0,0,0,,0,,0,0
3225,45_421,Sabal Park,302 Sabal Park Place,Longwood,Seminole,FL,32779,28.7015047,-81.4160415,162,242950,B+,A,Completed,N,N,N,N,,,,96.9,1722,FALSE,,High Mid-Range,Discretionary,,0,0,0,0,,,,0,0
3226,45_427,"Oaks of Spring Valley, The",497 Spanish Trace Drive,Altamonte Springs,Seminole,FL,32714,28.6546278,-81.3901462,144,116800,B-,B+,Completed,,N,,N,,,,98.6,1368,FALSE,,Low Mid-Range,High Mid-Range,,,0,,0,,,,0,0
3227,45_431,Village Green,112 Essex Avenue,Altamonte Springs,Seminole,FL,32701,28.661849,-81.377127,164,139680,B+,A-,Completed,,N,,N,,,,97,1243,FALSE,,High Mid-Range,High Mid-Range,,,0,,0,,,,0,0
3228,45_438,Polos,5583 Gatlin Avenue,Orlando,Orange,FL,32812,28.495912,-81.312665,150,105400,B-,B-,Completed,,N,,N,,,,98,1378,FALSE,,Low Mid-Range,Low Mid-Range,,,0,,0,,,,0,0
3229,45_449,CaSienna,5755 Stoneridge Court,Orlando,Orange,FL,32839,28.4732827,-81.4089639,160,120710,B-,C,Completed,N,N,N,N,,,,98.8,1212,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
3230,45_473332,Aura at Viera,8920 Trafford Drive,Melbourne,Brevard,FL,32940,28.223741,-80.72796935,166,0,,B,Completed,N,N,N,N,,,,91,,FALSE,,,Low Mid-Range,,0,0,0,0,,,,0,0
3231,45_569,"Palms Club, The",5584 Metrowest Blvd,Orlando,Orange,FL,32811,28.512215,-81.4567579,144,146482,A,B+,Completed,N,N,N,N,P,FALSE,,91,1437,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,1,0,,0,0
3232,45_603,Tierra Vista,8700 Tierra Vista Circle,Kissimmee,Osceola,FL,34747,28.345487,-81.6373443,152,154328,B-,B,Completed,N,A,,N,,,,,,FALSE,,Low Mid-Range,Low Mid-Range,,0,1,,0,,,,0,0
3233,45_615,Osprey Ridge,201 Hunt Street,Clermont,Lake,FL,34711,28.5620695,-81.7532407,176,196976,B+,B+,Completed,,A,,N,,,,,,FALSE,,High Mid-Range,High Mid-Range,,,1,,0,,,,0,0
3234,45_621,Whistlers Park,2201 Whistler's Park Circle,Kissimmee,Osceola,FL,34744,28.307104,-81.352435,160,148760,B,C+,Completed,N,A,,A,,,,,,FALSE,,Low Mid-Range,Workforce,,0,1,,1,,,,0,0
3235,45_632472,200 South Orange,200 South Orange Avenue,Orlando,Orange,FL,32801,28.539979,-81.379269,143,0,,B,Prospective,,,,,,TRUE,,,,FALSE,,,Low Mid-Range,,,,,,,1,,0,0
3236,45_666,Seville on the Green,300 Sheoah Blvd,Winter Springs,Seminole,FL,32708,28.706711,-81.314122,170,188848,B,B-,Completed,,N,,N,,,,94.7,1491,FALSE,,Low Mid-Range,Low Mid-Range,,,0,,0,,,,0,0
3237,45_674297,Overture Dr. Phillips,6410 Sand Lake Sound Road,Orlando,Orange,FL,32819,28.444592,-81.47711,185,177762,A,A,Completed,N,N,N,A,,,,72.4,2276,FALSE,,Discretionary,Discretionary,,0,0,0,1,,,,0,0
3238,45_675,Pacifico Place,5801 Shenandoah Way,Orlando,Orange,FL,32807,28.532374,-81.307914,188,176840,B-,C,Completed,,N,,N,,,,100,1306,FALSE,,Low Mid-Range,Workforce,,,0,,0,,,,0,0
3239,45_677,Mosswood,101 Mosswood Circle,Winter Springs,Seminole,FL,32708,28.6931128,-81.3034565,147,83520,C,C+,Completed,,N,,N,,,,98,1070,FALSE,,Workforce,Workforce,,,0,,0,,,,0,0
3240,45_683,Mystic Cove,2780 Mystic Lake Drive,Oviedo,Seminole,FL,32765,28.621652,-81.25592,184,189496,B+,B,Completed,,A,,N,,,,,,FALSE,,High Mid-Range,Low Mid-Range,,,1,,0,,,,0,0
3241,45_684,Kensington Cottages,2909 Burroughs Drive,Orlando,Orange,FL,32818,28.5815014,-81.4747847,169,101088,C+,C+,Completed,,N,,N,,,,95.9,1091,FALSE,,Workforce,Workforce,,,0,,0,,,,0,0
3242,45_699,Tuscany at Aloma,6999 Aloma Avenue,Winter Park,Orange,FL,32792,28.60902,-81.2956989,180,165520,B,C+,Completed,N,P,N,N,,,,,1284,FALSE,,Low Mid-Range,Workforce,,0,1,0,0,,,,0,0
3243,45_758,Aqua Links,2450 Hartwell Avenue,Sanford,Seminole,FL,32771,28.7885,-81.2808809,140,129600,C+,C+,Completed,,N,,N,,,,86.4,1155,FALSE,,Workforce,Workforce,,,0,,0,,,,0,0
3244,45_765,Shoreview at Baldwin Park,1001 Shoreview Drive,Orlando,Orange,FL,32807,28.55962,-81.313888,184,144822,B-,C+,Completed,,N,,N,,,,99.5,1198,FALSE,,Low Mid-Range,Workforce,,,0,,0,,,,0,0
3245,45_770144,Overture Hamlin,5795 Citrus Village Blvd,Winter Garden,Orange,FL,34787,28.466259,-81.628377,180,156718,A-,B+,Completed,N,N,N,P,,,,44.4,1919,FALSE,,High Mid-Range,High Mid-Range,,0,0,0,1,,,,0,0
3246,45_770492,Calirosa,2920 Flora Ridge Circle,Kissimmee,Osceola,FL,34741,28.335371,-81.425231,152,137576,A-,B-,Completed,N,N,N,A,,,,90.8,1710,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,1,,,,0,0
3247,45_782,Palm Grove,1200 Holden Avenue,Orlando,Orange,FL,32839,28.4914964,-81.3943408,140,129500,C+,C-,Completed,,N,,N,,,,92.9,1252,FALSE,,Workforce,Workforce,,,0,,0,,,,0,0
3248,45_784,Lakeshore at East Mil,1717 West Holden Avenue,Orlando,Orange,FL,32839,28.4953245,-81.4022686,151,117571,B-,C-,Completed,,N,,N,,,,96,1358,FALSE,,Low Mid-Range,Workforce,,,0,,0,,,,0,0
3249,45_913457,Johns Lake Point,West Colonial Drive & Orange Avenue,Oakland,Orange,FL,34787,28.546098,-81.657243,180,0,,B,Planned,,,,A,,,,,,,,,Low Mid-Range,,,,,1,,,,,0
3250,45_914,Sumerset,1051 Lee Road,Orlando,Orange,FL,32810,28.606959,-81.396446,148,156880,B-,C+,Completed,,A,,N,,,,,,FALSE,,Low Mid-Range,Workforce,,,1,,0,,,,0,0
3251,45_917046,Fern Grove,3750 W.D. Judge Drive,Orlando,Orange,FL,32808,28.558039,-81.4240839,138,0,,C,Planned,,A,,A,,,,,,,,,Workforce,,,1,,1,,,,,0
3252,45_921077,Calirosa Winter Park,3045 Aloma Avenue,Winter Park,Orange,FL,32792,28.604738,-81.30906,178,159628,,C+,Under Construction,N,N,N,A,,,,,1965,FALSE,,,Workforce,,0,0,0,1,,,,0,0
3253,45_932000,Meadow Woods TOD Wellness Village,Landstar Blvd & East Wetherbee Road,Meadow Woods,Orange,FL,32824,28.392418,-81.367579,144,0,,B,Prospective,,,,A,,,,,,,,,Low Mid-Range,,,,,1,,,,,0
3254,45_939780,DXV Central,515 West Central Blvd,Orlando,Orange,FL,32801,28.542362,-81.385577,189,0,,B-,Prospective,,P,,,,,,,,TRUE,"Includes 76,850 Square Feet of Retail",,Low Mid-Range,,,1,,,,,,1,76850
3255,45_968,Oxford Square,600 Kenwick Circle,Casselberry,Seminole,FL,32707,28.660284,-81.334025,139,128434,B-,B-,Completed,N,N,N,N,P,,,92.8,1324,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,1,,,0,0
3256,49_1129875,"Allegro at Hacienda Lakes, The",8465 Rattlesnake Hammock Road,Naples,Collier,FL,34114,26.108511,-81.680373,160,0,,B-,Planned,N,A,N,A,,,,,,,,,Low Mid-Range,,0,1,0,1,,,,,0
3257,49_1189340,University Lakes,6325 Health Park Way,Lakewood Ranch,Manatee,FL,34202,27.391844,-82.437631,175,0,,A-,Under Construction,,,,,,,,,,,,,High Mid-Range,,,,,,,,,,0
3258,49_1221650,Arbor Park,West Price Blvd & Citizens Pkwy,North Port,Sarasota,FL,34288,27.068462,-82.161655,136,0,,B-,Planned,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
3259,49_1285884,Luxe on Tenth,10th Street & Cocoanut Avenue,Sarasota,Sarasota,FL,34236,27.344977,-82.54472,157,0,,B,Prospective,,P,,,,,,,,,,,Low Mid-Range,,,1,,,,,,,0
3260,49_1296954,Cantabria Bradenton,4915 1st Avenue East,Bradenton,Manatee,FL,34208,27.507474,-82.499151,184,254128,,B,Under Construction,,,,,,,TRUE,,2525,FALSE,,,Low Mid-Range,,,,,,,,1,0,0
3261,49_1297361,Lakewood Gardens,Lorraine Road & Rangeland Pkwy,Bradenton,Manatee,FL,34211,27.440803,-82.395408,150,0,,B+,Planned,N,,N,,,,TRUE,,,,,,High Mid-Range,,0,,0,,,,1,,0
3262,49_1315201,Heritage Station,15351 Burnt Store Road,Punta Gorda,Charlotte,FL,33955,26.80563,-82.037907,190,0,,C+,Planned,,,,,,,,,,,,,Workforce,,,,,,,,,,0
3263,49_1315688,Legacy Gateway Phase II,10900 Legacy Gateway Circle,Fort Myers,Lee,FL,33913,26.551544,-81.777037,142,160281,,B-,Under Construction,N,N,N,N,,,,,,FALSE,,,Low Mid-Range,,0,0,0,0,,,,0,0
3264,49_2766,Oak Haven,580 Oakhaven Circle,Immokalee,Collier,FL,34142,26.415866,-81.422276,160,137530,C+,C+,Completed,N,A,N,N,,,,,,FALSE,,Workforce,Workforce,,0,1,0,0,,,,0,0
3265,49_2858,Estero Woods Village,22201 Fountain Lakes Blvd,Estero,Lee,FL,33928,26.41615,-81.81458,147,132717,B,B+,Completed,N,N,N,N,,,,100,1643,FALSE,,Low Mid-Range,High Mid-Range,,0,0,0,0,,,,0,0
3266,49_2859,"Crossings at Cape Coral, The",1150 Hancock Creek South Blvd,Cape Coral,Lee,FL,33909,26.6720212,-81.9242062,168,190080,C+,B-,Completed,N,A,N,N,,FALSE,,,,FALSE,,Workforce,Low Mid-Range,,0,1,0,0,,0,,0,0
3267,49_2872,Harbor Palms,4100 Edgewood Avenue,Fort Myers,Lee,FL,33916,26.6696816,-81.8304942,161,128702,C,C+,Completed,N,N,N,N,N,FALSE,,96.9,1293,FALSE,,Workforce,Workforce,,0,0,0,0,0,0,,0,0
3268,49_3006,"Enclave at 3726, The",3726 Central Avenue,Fort Myers,Lee,FL,33901,26.6076726,-81.8642427,144,136720,B-,C+,Completed,N,N,N,N,,,,97.9,1252,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
3269,49_3010,Sundance Grove,2427 East Mall Drive,Fort Myers,Lee,FL,33901,26.6002496,-81.8634656,167,145180,B-,B-,Completed,N,N,N,N,,,,100,1239,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
3270,49_3208,La Mirada Gardens,1636 55th Avenue Circle East,Bradenton,Manatee,FL,34203,27.4425269,-82.5441272,144,154256,B,C+,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Workforce,,0,1,0,0,,,,0,0
3271,49_3255,Centre Court,4255 52nd Place West,Bradenton,Manatee,FL,34210,27.4490256,-82.6059832,180,190192,B+,B,Completed,N,A,N,N,,,,,,FALSE,,High Mid-Range,Low Mid-Range,,0,1,0,0,,,,0,0
3272,49_3276,Bradenton Reserve,6050 34th Street West,Bradenton,Manatee,FL,34210,27.434842,-82.596917,166,129328,B+,B+,Completed,N,N,N,N,,,,97.6,1838,FALSE,,High Mid-Range,High Mid-Range,,0,0,0,0,,,,0,0
3273,49_3296,Cimarron Lake,5479 DeSoto Pkwy,Sarasota,Sarasota,FL,34234,27.38071,-82.5335561,167,130629,C+,C,Completed,N,N,N,N,,,,94,1235,FALSE,,Workforce,Workforce,,0,0,0,0,,,,0,0
3274,49_3354,"Venetian at Capri Isles, The",1050 Capri Isles Blvd,Venice,Sarasota,FL,34292,27.115875,-82.409077,180,158100,B+,B,Completed,N,N,N,N,,,,99.4,1278,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
3275,49_3485,Timber Chase at Sarasota Bay,419 North Briggs Avenue,Sarasota,Sarasota,FL,34237,27.3405281,-82.517104,165,165000,B,C,Completed,N,N,N,N,,,,98.2,1546,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
3276,49_367377,"Reserve at Coconut Point, The",22980 Vista Edera Circle,Estero,Lee,FL,33928,26.419314,-81.805966,180,0,,B,Under Construction,,N,,,,FALSE,,,,,,,Low Mid-Range,,,0,,,,0,,,0
3277,49_367609,"Point at Bella Grove, The",8310 Bella Grove Circle,Sarasota,Manatee,FL,34243,27.392653,-82.520351,180,164450,A-,B,Completed,N,N,N,N,,,,99.4,1839,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
3278,49_369760,"Alloro at University Groves, The",3560 Broadway Avenue,Sarasota,Manatee,FL,34243,27.391462,-82.518251,183,0,,C+,Under Construction,,,,A,,,,,,,,,Workforce,,,,,1,,,,,0
3279,49_374247,Cobblestone on The Lake,4400 Cortina Circle,Fort Myers,Lee,FL,33916,26.60167,-81.8441857,189,240757,B+,C+,Completed,N,N,N,N,P,,,98.2,1867,FALSE,,High Mid-Range,Workforce,,0,0,0,0,1,,,0,0
3280,49_374746,"Reef at Winkler, The",3615 Schoolhouse Road West,Fort Myers,Lee,FL,33916,26.605971,-81.845804,160,185920,A-,C+,Completed,N,N,N,N,,,,96.3,2139,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
3281,49_389490,200 South Orange Avenue,200 South Orange Avenue,Sarasota,Sarasota,FL,34236,27.334352,-82.539051,160,0,,A-,Prospective,N,,N,N,,FALSE,,,,TRUE,,,High Mid-Range,,0,,0,0,,0,,1,0
3282,49_393564,St. Peter Claver Place,3681 Michigan Avenue,Fort Myers,Lee,FL,33916,26.649169,-81.832474,136,0,,C+,Planned,,A,,,,,,,,,,,Workforce,,,1,,,,,,,0
3283,49_4272,Avalon Square,3506 14th Street West,Bradenton,Manatee,FL,34205,27.4702522,-82.5768498,155,146712,C+,B-,Completed,N,N,N,N,,,,96.1,1292,FALSE,,Workforce,Low Mid-Range,,0,0,0,0,,,,0,0
3284,49_4324,BellaSol,1200 Signal Pointe Circle,Sarasota,Sarasota,FL,34237,27.3358184,-82.5010248,186,131988,C,C+,Completed,N,N,N,N,,,,99.5,1118,FALSE,,Workforce,Workforce,,0,0,0,0,,,,0,0
3285,49_4336,Oak Park,2019 5th West Street,Bradenton,Manatee,FL,34205,27.482092,-82.566414,139,113563,C+,C+,Completed,N,N,N,N,P,,,99.3,1193,FALSE,,Workforce,Workforce,,0,0,0,0,1,,,0,0
3286,49_4390,River Trace,2710 River Trace Circle,Bradenton,Manatee,FL,34208,27.4870477,-82.5287512,178,156174,B,C+,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Workforce,,0,1,0,0,,,,0,0
3287,49_4411,Somerset Palms,15985 Arbor View Blvd,Naples,Collier,FL,34110,26.3126114,-81.792265,169,188131,B,A-,Completed,N,N,N,N,,,,98.2,2059,FALSE,,Low Mid-Range,High Mid-Range,,0,0,0,0,,,,0,0
3288,49_4415,Bay Breeze Villas,16001 Bayside Pointe,Fort Myers,Lee,FL,33908,26.5065673,-81.9745184,180,217280,A-,B+,Completed,N,N,N,N,N,FALSE,,100,2031,FALSE,,High Mid-Range,High Mid-Range,,0,0,0,0,0,0,,0,0
3289,49_4420,"Coast of Naples Townhomes, The",3536 Winifred Row Lane,Naples,Collier,FL,34116,26.1658899,-81.713847,146,189800,A-,B-,Completed,N,N,N,N,,,,100,1800,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
3290,49_4424,Brittany Bay I,14815 Triangle Bay Drive,Naples,Collier,FL,34119,26.259137,-81.6906657,184,187704,A-,A-,Completed,N,A,N,N,,,,,,FALSE,,High Mid-Range,High Mid-Range,,0,1,0,0,,,,0,0
3291,49_4433,Country View Garden,750 Pondella Road,North Fort Myers,Lee,FL,33903,26.6675419,-81.9078018,140,145120,B-,B-,Completed,N,N,N,N,,,,95,1296,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
3292,49_4434,Naples 701,3532 Plantation Way,Naples,Collier,FL,34112,26.120523,-81.768158,188,86856,C+,B-,Completed,N,N,N,N,,,,96.3,1245,FALSE,,Workforce,Low Mid-Range,,0,0,0,0,,,,0,0
3293,49_4447,Hawk's Landing,5335 Hawks Landing Drive,Fort Myers,Lee,FL,33907,26.576656,-81.8812215,182,172620,B+,B-,Completed,N,A,N,N,,,,,,FALSE,,High Mid-Range,Low Mid-Range,,0,1,0,0,,,,0,0
3294,49_4451,Horizons,5360 Summerlin Road,Fort Myers,Lee,FL,33919,26.5783084,-81.8825386,180,184200,B,B,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Low Mid-Range,,0,1,0,0,,,,0,0
3295,49_4469,Ospreys Landing,100 Ospreys Landing Circle,Naples,Collier,FL,34104,26.140252,-81.738869,176,186368,B,B-,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Low Mid-Range,,0,1,0,0,,,,0,0
3296,49_4482,Saddlebrook Village,8685 Saddlebrook Circle,Naples,Collier,FL,34104,26.155284,-81.693678,140,126432,B,B-,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Low Mid-Range,,0,1,0,0,,,,0,0
3297,49_4532,Hunters Glen,2562 10th Street,Sarasota,Sarasota,FL,34237,27.3441597,-82.5184473,165,167710,B+,C+,Completed,N,N,N,N,,,,98.2,1485,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
3298,49_4545,Shadowood,1927 Sanford Circle,Sarasota,Sarasota,FL,34234,27.3752676,-82.5320701,139,67968,C+,C,Completed,N,N,N,N,,,,87.1,1045,FALSE,,Workforce,Workforce,,0,0,0,0,,,,0,0
3299,49_4561,Preserve at Manatee Bay,5933 28th Avenue West,Bradenton,Manatee,FL,34209,27.476641,-82.621668,152,151240,B,B-,Completed,N,N,N,N,,,,100,1628,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
3300,49_4567,Coral Club,5970 34th Street West,Bradenton,Manatee,FL,34210,27.436966,-82.597828,174,176764,B-,B+,Completed,N,N,N,N,,,,97.7,1728,FALSE,,Low Mid-Range,High Mid-Range,,0,0,0,0,,,,0,0
3301,49_4578,"Oaks at Ellenton, The",1651 36th Avenue East,Ellenton,Manatee,FL,34222,27.528273,-82.529675,168,141552,C+,C,Completed,N,A,N,N,,,,,,FALSE,,Workforce,Workforce,,0,1,0,0,,,,0,0
3302,49_4584,Kendall Ridge,302 26th Avenue West,Bradenton,Manatee,FL,34205,27.4780329,-82.5651821,145,149310,B+,B-,Completed,N,N,N,N,,,,97.9,2245,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
3303,49_4587,Sun Chase,5909 30th Avenue West,Bradenton,Manatee,FL,34209,27.4728571,-82.6217545,168,134760,B,B-,Completed,N,N,N,N,,,,95.8,1928,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
3304,49_4610,Bay Club,2305 46th Avenue West,Bradenton,Manatee,FL,34207,27.4592766,-82.5847196,150,154500,B-,C+,Completed,N,N,N,N,,,,96,1843,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
3305,49_4613,Whistler's Green,4700 Whistlers Green Circle,Naples,Collier,FL,34116,26.1984964,-81.7054725,168,176944,B+,B,Completed,N,A,N,N,,,,,,FALSE,,High Mid-Range,Low Mid-Range,,0,1,0,0,,,,0,0
3306,49_4682,Gulf Breeze,340 Gulf Breeze Avenue,Punta Gorda,Charlotte,FL,33950,26.9325869,-82.0397984,171,178955,B,C+,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Workforce,,0,1,0,0,,,,0,0
3307,49_558631,Naples Beach Hotel Redevelopment,851 Gulf Shore Blvd North,Naples,Collier,FL,34102,26.15766,-81.808988,185,0,,A-,Prospective,,,,,,,,,,,,,High Mid-Range,,,,,,,,,,0
3308,49_8108,Belvedere at Quail Run,260 Quail Forest Blvd,Naples,Collier,FL,34105,26.2074158,-81.7797915,162,134326,B,A-,Completed,N,N,N,N,,,,95.7,1779,FALSE,,Low Mid-Range,High Mid-Range,,0,0,0,0,,,,0,0
3309,49_8178,Holy Cross Manor,510 West 26th Street,Palmetto,Manatee,FL,34221,27.5375526,-82.5679156,136,74800,C+,C+,Completed,N,A,N,A,,,,,,FALSE,,Workforce,Workforce,,0,1,0,1,,,,0,0
3310,49_8206,Oakridge,523 13th Street West,Palmetto,Manatee,FL,34221,27.525063,-82.5708703,142,113600,C-,C+,Completed,N,N,,N,,,,100,1000,FALSE,,Workforce,Workforce,,0,0,,0,,,,0,0
3311,49_8225,Fort Myers Presbyterian Community,1925 Virginia Avenue,Fort Myers,Lee,FL,33901,26.6378993,-81.8804588,180,67396,C-,B-,Completed,N,A,N,A,,,,,,FALSE,,Workforce,Low Mid-Range,,0,1,0,1,,,,0,0
3312,49_8326,Rotonda Lakes,100 Rotonda Lakes Circle,Rotonda West,Charlotte,FL,33947,26.889366,-82.298955,172,160176,B-,A-,Completed,N,A,N,A,,,,,,FALSE,,Low Mid-Range,High Mid-Range,,0,1,0,1,,,,0,0
3313,49_8388,RiverSong,606 3rd Avenue West,Bradenton,Manatee,FL,34205,27.49858,-82.56803,179,174514,A-,B-,Completed,N,N,N,N,,FALSE,,97.8,1997,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,0,,0,0
3314,49_8413,Oakwood,6720 15th Street East,Sarasota,Manatee,FL,34243,27.42185,-82.54765,148,152358,B+,B,Completed,N,P,N,N,,FALSE,,99.3,1917,FALSE,,High Mid-Range,Low Mid-Range,,0,1,0,0,,0,,0,0
3315,49_8419,"DeSOTA, The",1415 2nd Street,Sarasota,Sarasota,FL,34236,27.33827,-82.542396,180,205052,A,B+,Completed,N,N,N,N,,FALSE,,96.7,4576,TRUE,"Includes 21,000 Square Feet of Office and 17,410 Square Feet of Retail",Discretionary,High Mid-Range,,0,0,0,0,,0,,1,38410
3316,49_8434,Courtyards at Estero,10445 Corkscrew Commons Drive,Estero,Lee,FL,33928,26.433243,-81.780036,136,147106,A,B+,Completed,N,N,N,N,,FALSE,,98.5,1911,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,,0,,0,0
