Name,State,Total_Visits,Lat,Long,client_coords,num_Discretionary,num_High-Mid-Range,num_Low-Mid-Range,num_Workforce,avg_sqft_Discretionary,avg_sqft_High_Mid-Range,avg_sqft_Low-Mid-Range,avg_sqft_Workforce,avg_rent_Discretionary,avg_rent_High_Mid-Range,avg_rent_Low-Mid-Range,avg_rent_Workforce,Student_Housing,Affordable_Housing,Military_Housing,Senior_Housing,Adaptive_Reuse,Single_Family_Rental,Fractured_Condo,num_stores_Aldi,num_stores_Publix,num_stores_The_Fresh_Market,num_stores_Total_Wine_&_More,num_stores_Trader_Joe's,num_stores_Walmart_Neighborhood_Market,num_stores_Whole_Foods_Market,num_stores_Winn-Dixie,num_stores_ABC_Fine_Wine_&_Spirits,num_stores_Sprouts_Farmers_Market,total_visit_Aldi,total_visit_Publix,total_visit_The_Fresh_Market,total_visit_Total_Wine_&_More,total_visit_Trader_Joe's,total_visit_Walmart_Neighborhood_Market,total_visit_Whole_Foods_Market,total_visit_Winn-Dixie,total_visit_ABC_Fine_Wine_&_Spirits,total_visit_Sprouts_Farmers_Market,num_grocery_stores,total_grocery_visit,2022 Tapestry Adult Pop Base,2022 Pop 18+ in Tapestry Seg 1A,2022 Pop 18+ in Tapestry Seg 1B,2022 Pop 18+ in Tapestry Seg 1C,2022 Pop 18+ in Tapestry Seg 1D,2022 Pop 18+ in Tapestry Seg 1E,2022 Pop 18+ in Tapestry Seg 2A,2022 Pop 18+ in Tapestry Seg 2B,2022 Pop 18+ in Tapestry Seg 2C,2022 Pop 18+ in Tapestry Seg 2D,2022 Pop 18+ in Tapestry Seg 3A,2022 Pop 18+ in Tapestry Seg 3B,2022 Pop 18+ in Tapestry Seg 3C,2022 Pop 18+ in Tapestry Seg 4A,2022 Pop 18+ in Tapestry Seg 4B,2022 Pop 18+ in Tapestry Seg 4C,2022 Pop 18+ in Tapestry Seg 5A,2022 Pop 18+ in Tapestry Seg 5B,2022 Pop 18+ in Tapestry Seg 5C,2022 Pop 18+ in Tapestry Seg 5D,2022 Pop 18+ in Tapestry Seg 5E,2022 Pop 18+ in Tapestry Seg 6A,2022 Pop 18+ in Tapestry Seg 6B,2022 Pop 18+ in Tapestry Seg 6C,2022 Pop 18+ in Tapestry Seg 6D,2022 Pop 18+ in Tapestry Seg 6E,2022 Pop 18+ in Tapestry Seg 6F,2022 Pop 18+ in Tapestry Seg 7A,2022 Pop 18+ in Tapestry Seg 7B,2022 Pop 18+ in Tapestry Seg 7C,2022 Pop 18+ in Tapestry Seg 7D,2022 Pop 18+ in Tapestry Seg 7E,2022 Pop 18+ in Tapestry Seg 7F,2022 Pop 18+ in Tapestry Seg 8A,2022 Pop 18+ in Tapestry Seg 8B,2022 Pop 18+ in Tapestry Seg 8C,2022 Pop 18+ in Tapestry Seg 8D,2022 Pop 18+ in Tapestry Seg 8E,2022 Pop 18+ in Tapestry Seg 8F,2022 Pop 18+ in Tapestry Seg 8G,2022 Pop 18+ in Tapestry Seg 9A,2022 Pop 18+ in Tapestry Seg 9B,2022 Pop 18+ in Tapestry Seg 9C,2022 Pop 18+ in Tapestry Seg 9D,2022 Pop 18+ in Tapestry Seg 9E,2022 Pop 18+ in Tapestry Seg 9F,2022 Pop 18+ in Tapestry Seg 10A,2022 Pop 18+ in Tapestry Seg 10B,2022 Pop 18+ in Tapestry Seg 10C,2022 Pop 18+ in Tapestry Seg 10D,2022 Pop 18+ in Tapestry Seg 10E,2022 Pop 18+ in Tapestry Seg 11A,2022 Pop 18+ in Tapestry Seg 11B,2022 Pop 18+ in Tapestry Seg 11C,2022 Pop 18+ in Tapestry Seg 11D,2022 Pop 18+ in Tapestry Seg 11E,2022 Pop 18+ in Tapestry Seg 12A,2022 Pop 18+ in Tapestry Seg 12B,2022 Pop 18+ in Tapestry Seg 12C,2022 Pop 18+ in Tapestry Seg 12D,2022 Pop 18+ in Tapestry Seg 13A,2022 Pop 18+ in Tapestry Seg 13B,2022 Pop 18+ in Tapestry Seg 13C,2022 Pop 18+ in Tapestry Seg 13D,2022 Pop 18+ in Tapestry Seg 13E,2022 Pop 18+ in Tapestry Seg 14A,2022 Pop 18+ in Tapestry Seg 14B,2022 Pop 18+ in Tapestry Seg 14C,2022 Pop 18+ in Tapestry Seg 15,num_nearby_Burlington,num_nearby_Kohl's,num_nearby_Lowe's,num_nearby_Ross_Dress_for_Less,num_nearby_The_Home_Depot,num_nearby_Walmart,num_nearby_HomeGoods,num_nearby_T.J._Maxx,num_nearby_Marshalls,tot_visits_nearby_Burlington,tot_visits_nearby_Kohl's,tot_visits_nearby_Lowe's,tot_visits_nearby_Ross_Dress_for_Less,tot_visits_nearby_The_Home_Depot,tot_visits_nearby_Walmart,tot_visits_nearby_HomeGoods,tot_visits_nearby_T.J._Maxx,tot_visits_nearby_Marshalls,num_starbucks,has_starbucks
T.J. Maxx,FL,417530,26.00591221,-80.29370672,"26.00591221,-80.29370672",0,24,11,2,,1117.336401,851.0285564,627.3409091,,2590.304348,1778.75,,0,6,0,5,0,0,4,1,8,1,0,1,0,0,0,1,1,180401,6863001,397661,0,920914,0,0,0,118505,263098,13,8743580,146459,0,5917,5049,8735,0,0,3527,0,0,0,0,0,5327,20998,0,0,0,0,0,0,0,0,0,0,0,0,17484,4911,24285,0,0,2595,0,0,15271,0,0,0,0,0,0,12722,1754,6906,2026,0,0,0,0,0,1523,1706,5267,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,10,6,8,2,1,3,1197596,512117,2090086,3469121,6806917,16576841,796970,320118,865991,2,1
T.J. Maxx,FL,414246,30.17392564,-81.62531711,"30.17392564,-81.62531711",0,10,8,3,,1034.176271,948.2315641,522.8398268,,1502.666667,1214.6,961,0,5,0,1,0,1,0,1,3,1,0,1,1,1,2,1,0,192515,2197481,224047,0,496065,500827,566379,497512,100503,0,11,4775329,53196,0,0,899,9392,3768,0,0,0,0,0,0,0,3315,6164,0,2227,0,2817,2076,240,84,0,0,0,0,0,0,0,0,0,0,0,0,0,7631,0,0,8287,0,0,2339,0,0,1707,0,0,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,1,308052,427994,1484042,96353,596556,3179958,463562,182806,341760,1,1
T.J. Maxx,FL,412044,27.26705026,-80.42612145,"27.26705026,-80.42612145",0,0,0,0,,,,,,,,,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0,1604707,0,0,0,0,0,0,0,0,2,1604707,17585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4342,11448,0,0,0,0,0,0,0,0,0,0,1530,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,0,0,478284,0,600099,467613,1709878,3923194,287583,0,0,1,1
T.J. Maxx,FL,407702,27.30044557,-82.51561173,"27.30044557,-82.51561173",1,2,5,9,1174.137681,1092.124555,981.6566962,784.7654865,3716,2314,1836.2,1320.142857,0,1,0,1,0,0,0,1,5,0,0,1,1,0,1,1,0,195747,4191291,0,0,842519,690664,0,239675,54068,0,10,6213964,95245,0,0,0,0,3194,952,0,0,0,0,0,0,0,1311,0,4293,2770,3059,17395,2663,0,0,2047,0,0,0,0,0,0,0,0,0,0,948,0,0,2533,12913,323,7916,4195,882,6960,10783,442,1296,0,0,0,0,0,0,1972,2915,481,0,1138,1244,0,0,0,619,0,0,0,0,0,0,2,1,2,1,1,1,1,0,1,425756,234142,1302600,237319,1123804,1810852,315346,0,350911,0,0
T.J. Maxx,FL,407213,28.65402248,-81.23824259,"28.65402248,-81.23824259",0,9,9,0,,1104.529848,1057.20961,,,1878.625,1836.142857,,1,5,0,0,0,1,1,1,4,1,0,0,1,0,0,1,1,368275,3406271,250430,0,0,732743,0,0,103722,480198,9,5341639,75465,0,92,0,9326,0,0,0,0,0,0,0,0,12195,14866,41,6357,7874,484,0,0,3561,0,0,0,0,0,0,0,1343,0,0,0,2991,1866,9422,0,0,1144,0,0,0,0,0,434,0,0,0,0,0,0,0,22,20,863,0,0,0,0,0,0,0,0,0,0,0,2565,0,0,0,1,1,3,1,2,1,1,1,0,466822,727013,674839,883754,3662075,349056,299426,150855,1,1
T.J. Maxx,FL,404350,26.09446672,-80.24687382,"26.09446672,-80.24687382",0,16,16,1,,1066.711876,873.8467357,862.5,,2400.625,1946.909091,1591,0,2,0,1,0,0,3,0,6,0,1,1,0,1,0,0,0,0,5141218,0,306673,905513,0,1379308,0,0,0,9,7732712,109690,0,3489,0,9717,2309,2887,5786,0,864,0,0,0,4745,3953,0,1130,3432,168,0,0,0,0,0,0,0,0,0,0,9388,0,0,0,0,5356,20502,0,209,0,0,0,2532,1835,49,5842,0,0,0,0,2921,0,0,13262,3365,2520,0,233,0,0,0,0,0,2596,600,0,0,0,0,0,3,2,3,7,4,6,1,0,2,902574,760931,1741617,2172734,3571546,11491235,348545,0,498045,1,1
T.J. Maxx,FL,403661,28.3437306,-81.61100861,"28.3437306,-81.61100861",0,5,2,1,,907.5678108,1018.265038,300,,1625.2,2156,795,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1449657,0,0,0,0,0,0,115504,0,2,1565161,20246,0,0,0,0,0,91,0,0,4406,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,13183,0,0,0,0,0,0,1504,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,571068,554122,0,7458039,0,0,0,0,0
T.J. Maxx,FL,398704,24.56895824,-81.76467933,"24.56895824,-81.76467933",0,0,0,0,,,,,,,,,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,0,2357953,0,0,0,0,0,597458,0,0,3,2955411,26309,0,0,0,0,1490,0,0,0,0,0,0,1357,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984,9874,2366,0,644,0,0,0,0,0,0,1183,0,0,0,0,1788,0,0,0,0,1375,0,0,0,0,0,1302,0,0,0,0,877,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,443499,640588,0,0,0,0,0,0
T.J. Maxx,FL,394250,29.21491333,-81.09462894,"29.21491333,-81.09462894",0,3,11,16,,1055.196789,1018.8389,815.213246,,1564,1688.222222,1187.5,2,8,0,3,0,0,0,1,2,0,1,0,1,0,1,0,0,171424,1864563,0,299976,0,616339,0,303471,0,0,6,3255773,54480,0,0,0,222,0,0,0,0,0,0,0,0,1802,0,0,0,2008,0,3066,2699,1164,0,1038,0,0,290,0,0,0,0,0,0,0,0,0,0,0,465,866,437,0,0,1788,7010,2159,0,0,0,2810,1124,0,0,0,5125,2531,2676,3780,2509,4687,0,0,0,0,0,0,2754,1468,0,1,0,1,2,1,2,0,0,1,438345,0,880936,632164,560892,4229853,0,0,264460,0,0
T.J. Maxx,FL,393258,28.14520774,-82.74282158,"28.14520774,-82.74282158",0,1,4,8,,1067.574074,916.6875761,781.5081656,,2024,1525.333333,942,0,7,0,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,904716,0,0,0,0,0,667395,0,0,3,1572111,75923,1191,464,0,2229,3353,707,0,0,0,0,0,0,66,3934,2434,2017,0,214,2042,10096,1170,0,5166,0,0,6510,0,0,0,0,0,0,0,0,0,0,0,3005,0,0,2720,3429,7974,2447,1158,0,0,0,0,0,0,0,0,0,0,0,8138,4755,705,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,629976,251845,809194,2665529,0,0,0,1,1
T.J. Maxx,FL,388285,26.36939616,-80.18476253,"26.36939616,-80.18476253",1,13,3,0,1551.225589,1196.421699,631.6976662,,3643,2553,2561,,0,3,0,2,0,1,1,1,5,1,0,0,0,0,1,1,0,340853,5233462,321886,0,0,0,0,466128,100377,0,9,6462706,106794,7648,3726,0,7617,3685,0,0,0,552,0,0,0,5522,14487,88,0,8827,1336,0,0,78,0,0,0,0,0,0,0,1450,0,0,0,2633,208,2020,0,0,0,0,1191,13367,17502,0,5082,0,0,0,0,2898,0,0,1349,4400,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,1,1,2,328957,507181,660835,798667,3279644,5441689,569734,592478,763691,0,0
T.J. Maxx,FL,384661,30.62725796,-81.54318296,"30.62725796,-81.54318296",0,1,3,0,,1066.658333,1073.849603,,,1703,1683,,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,76809,1015565,0,0,0,0,0,359087,76269,0,4,1527730,18637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,0,4401,0,0,0,3736,0,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,175047,515039,207485,505402,2105647,240966,0,0,1,1
T.J. Maxx,FL,372532,27.03686694,-82.21180891,"27.03686694,-82.21180891",0,0,1,1,,,890.375,753,,,,,0,2,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,209677,1531878,0,0,0,591320,0,0,37451,0,5,2370326,35779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11013,0,0,0,0,1562,0,0,2645,0,1866,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,4550,4518,0,0,2589,0,0,0,262,0,0,0,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,0,1,267525,359070,995565,501116,1474726,4232511,342255,0,376088,1,1
T.J. Maxx,FL,361127,27.53392359,-82.5001003,"27.53392359,-82.5001003",0,2,4,1,,1204.585714,1002.15702,842.5714286,,2036,1975.5,,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1903778,0,0,0,0,0,0,0,0,2,1903778,36175,0,0,0,0,0,0,0,0,0,0,0,0,2206,854,5419,1189,685,0,0,4884,46,0,0,0,0,0,0,0,1265,672,0,424,0,0,2339,0,1238,0,0,624,0,5710,7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,921780,3290700,0,0,0,1,1
T.J. Maxx,FL,358812,25.93157044,-80.13307806,"25.93157044,-80.13307806",0,9,7,17,,1067.922351,846.264028,880.2167005,,2596.571429,1845.571429,1539.833333,0,5,0,1,0,1,1,0,5,0,2,0,0,1,2,1,0,0,5084831,0,1022239,0,0,1208356,1350409,104558,0,11,8770393,92256,2806,0,0,990,0,2454,641,0,3732,0,0,0,0,0,0,0,920,0,0,487,0,0,0,0,0,0,0,5346,6351,0,0,0,2948,7271,1951,0,1416,2980,0,3106,6978,1599,900,7141,0,1108,0,0,0,0,7773,4273,8067,2003,0,4590,0,0,0,1596,0,0,1345,1485,0,0,0,0,3,0,0,4,2,3,0,2,1,1068840,0,0,1528761,2707661,6342083,0,550178,481957,0,0
T.J. Maxx,FL,358548,25.84220634,-80.36722567,"25.84220634,-80.36722567",0,18,2,4,,1060.734709,1015.009512,799.4863946,,2616.8125,2169,1748,0,3,0,1,0,1,1,1,4,0,0,0,1,0,1,0,0,500785,3433224,0,0,0,1161773,0,741267,0,0,7,5837049,79349,0,5731,8669,94,0,0,70,0,2201,0,0,0,3623,1848,0,0,0,0,0,0,0,0,0,0,0,0,22194,6225,1168,0,0,10288,0,0,0,0,0,0,0,0,0,7928,0,0,0,0,0,0,0,0,0,1053,7661,0,0,0,0,0,0,549,0,0,0,0,0,0,0,48,4,1,1,4,4,3,0,2,2,2404160,356795,842397,1796444,4870096,8001410,0,942010,798506,0,0
T.J. Maxx,FL,357749,25.77152352,-80.3586794,"25.77152352,-80.3586794",0,10,16,19,,1018.249769,892.9628239,702.8824102,,2523.555556,2317.833333,1403.357143,4,7,0,5,0,0,1,2,5,0,0,0,0,0,2,0,0,800051,4872401,0,0,0,0,0,1561217,0,0,9,7233669,158344,0,246,3376,254,2385,0,7151,26,486,0,0,0,159,3125,0,914,0,3529,0,2326,0,0,0,0,0,0,0,22907,21218,662,0,67485,0,0,2057,0,0,2390,0,0,5132,0,0,996,0,0,0,0,0,0,0,2742,0,0,0,0,0,0,0,4514,0,1076,0,0,0,0,3189,0,3,2,0,4,3,3,0,2,2,1669208,851945,0,1922432,4067669,7072484,0,954676,738457,1,1
T.J. Maxx,FL,350150,28.23810502,-80.72728213,"28.23810502,-80.72728213",0,4,4,0,,1088.269925,1034.945326,,,2027.666667,1759.5,,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1883968,0,289296,0,0,0,0,48284,0,4,2221548,43267,0,0,0,4608,2832,0,0,0,0,0,0,0,0,0,310,17584,0,0,743,9606,3287,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,1557,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,434068,824054,302806,806749,1925701,522058,0,0,0,0
T.J. Maxx,FL,345585,28.46601142,-81.45315319,"28.46601142,-81.45315319",3,30,16,8,966.7488746,968.5647404,836.1086565,861.4094224,2321.5,1814.142857,1226.583333,1221.285714,0,9,0,1,0,0,2,0,5,0,1,1,0,1,0,0,1,0,3949427,0,461074,678907,0,1081987,0,0,185185,9,6356580,64881,0,3660,0,2860,0,0,0,0,0,0,0,0,0,0,0,0,3166,0,382,0,0,0,0,0,0,0,0,0,3605,1736,0,0,0,0,4999,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,23537,15086,0,0,1037,3425,0,293,0,0,1069,0,0,0,0,0,0,2,0,1,8,3,4,2,1,2,536718,0,412632,2330327,2070625,8302708,442047,280372,749139,2,1
T.J. Maxx,FL,344990,26.24607539,-80.25473906,"26.24607539,-80.25473906",0,20,12,1,,1152.000952,900.3246528,1016.504854,,2208.7,1772.636364,1664,0,1,0,1,0,0,2,1,7,1,1,1,3,1,0,0,0,278111,5763818,357329,347755,388874,1849932,577661,0,0,0,15,9563480,203044,0,5359,0,13048,0,0,1451,0,3437,0,0,0,2497,36584,1950,1459,4078,0,2744,6157,0,0,0,0,0,0,363,1872,49958,54,0,0,4480,0,3913,0,4236,9037,0,835,4664,11211,0,16736,0,0,0,0,0,0,0,0,12273,0,0,0,1791,0,0,32,0,2827,0,0,0,0,0,0,2,2,2,5,4,5,1,0,3,956519,908392,1004412,1902575,4110918,9524033,428685,0,848633,1,1
T.J. Maxx,FL,342542,26.62472624,-81.94223871,"26.62472624,-81.94223871",0,1,0,1,,994.9953917,,589,,1453,,,0,1,0,1,0,0,1,1,4,0,0,0,0,0,0,1,0,244614,3406872,0,0,0,0,0,0,98804,0,6,3750290,91547,0,0,0,0,217,0,0,0,0,0,0,0,0,0,6383,2088,448,0,15363,15739,0,3224,10418,0,0,5653,527,0,8564,0,0,0,0,0,0,0,0,2569,0,4914,0,1249,5741,2048,0,0,0,0,47,0,0,59,1856,1365,1778,0,0,1295,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,0,1,725143,469241,1589869,378409,1975260,4244950,445372,0,393505,0,0
T.J. Maxx,FL,339013,27.78777098,-82.72691369,"27.78777098,-82.72691369",0,1,4,14,,827.95,741.0652958,780.0888624,,1462,1762.666667,1188.076923,0,2,0,2,0,0,0,1,7,0,1,0,1,0,3,2,0,164925,5998984,0,372268,0,495820,0,808450,87545,0,15,7927992,116475,0,0,0,0,2657,0,0,0,992,0,0,0,0,0,0,2220,1767,4605,37463,7601,0,0,0,0,0,3064,0,0,482,0,0,0,0,3446,0,0,5527,2381,1090,1530,1968,5038,10882,3213,905,0,0,0,0,0,0,0,0,1821,36,2485,8941,4214,2147,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4,2,1,2,309970,464864,1389859,564127,3794158,8212951,805524,447977,480765,2,1
T.J. Maxx,FL,337427,25.64533932,-80.33584156,"25.64533932,-80.33584156",0,1,3,10,,977.0351288,720.1642385,860.3639384,,1990,1528,1642.25,0,6,0,1,0,0,1,0,4,1,1,0,0,1,0,0,0,0,3409989,656538,458028,0,0,1047807,0,0,0,7,5572362,114986,22809,1635,0,14066,3297,996,8525,1122,954,0,0,3251,0,11314,0,0,1266,0,0,0,0,0,0,0,0,0,109,4203,7722,0,0,1158,5027,3597,0,0,176,5004,0,0,1583,0,0,1792,22,0,0,0,0,0,0,347,1624,1138,3397,6480,0,0,0,2373,0,0,0,0,0,0,0,0,2,1,1,5,4,1,1,1,1,679350,495150,653898,1905207,4759027,1409796,111883,1134979,335509,1,1
T.J. Maxx,FL,335570,30.19218922,-81.74298135,"30.19218922,-81.74298135",0,1,30,3,,1123.1875,960.18396,891.1925065,,1408,1322.04,1209,0,9,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1563376,0,0,0,0,0,393812,41283,0,4,1998471,60796,0,0,0,86,426,0,0,0,0,0,0,0,0,8614,340,4367,0,2714,46,1658,0,80,0,0,0,0,2942,0,5266,0,0,0,0,0,12889,0,3013,2087,1059,0,0,0,0,0,0,0,0,0,40,0,0,916,4705,1304,307,1494,5734,315,0,0,0,0,0,0,395,0,0,0,1,1,1,2,2,3,1,0,1,244689,314851,541376,826123,1237816,5431224,249352,0,211309,1,1
T.J. Maxx,FL,335513,27.99824863,-82.56452435,"27.99824863,-82.56452435",1,9,21,1,,1003.657679,874.5338128,548.5714286,,1952.444444,1545.75,1063,0,1,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,184795,1919253,0,0,0,620514,0,0,0,0,4,2724562,94084,243,0,861,0,0,90,0,0,1362,0,2079,0,2149,8835,0,1797,3057,5048,2376,185,0,0,0,0,0,0,1631,2291,16172,747,0,5557,0,2690,4771,0,790,836,45,0,1276,0,0,1270,0,0,0,0,5411,0,0,6230,11453,3207,0,859,0,0,0,0,0,738,0,0,0,0,0,27,2,0,3,2,2,4,0,1,1,404368,0,2160191,874863,1799549,7316586,0,433619,552525,0,0
T.J. Maxx,FL,335203,28.53867377,-81.73534444,"28.53867377,-81.73534444",0,7,4,0,,1045.371893,797.1050838,,,1790,1281,,0,2,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,296874,2147279,0,0,0,0,0,393542,214163,0,5,3051858,47380,0,0,0,0,0,0,0,0,0,0,0,0,13502,0,19391,0,0,0,1843,0,0,0,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,1276,0,4504,0,0,0,0,0,456,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,363451,781821,356049,786932,2318440,224992,0,0,0,0
T.J. Maxx,FL,333353,26.93601626,-80.09159423,"26.93601626,-80.09159423",0,4,5,1,,1118.367907,779.9331553,1100,,2716.5,1479.333333,1025,0,3,0,2,0,0,0,1,5,1,0,0,0,0,0,1,1,276391,3133119,342207,0,0,0,0,0,45875,553563,9,4351155,58432,0,287,5700,272,6749,0,0,0,887,0,0,0,0,1718,0,2162,5366,0,370,1767,877,0,0,0,0,0,0,0,2007,0,0,0,0,2483,1972,0,3979,2780,0,10562,0,3797,963,1079,0,0,0,0,0,0,0,0,1168,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,178773,960598,1954202,0,0,458671,1,1
T.J. Maxx,FL,333314,27.93010714,-82.7891115,"27.93010714,-82.7891115",0,1,21,22,,781.8095238,898.9464244,793.3605343,,1211,1598.555556,1373.714286,0,15,0,8,1,0,2,1,8,0,0,0,1,0,1,1,0,233930,5205472,0,0,0,628485,0,253935,55206,0,12,6377028,111723,0,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,7570,1543,4471,6508,11013,0,0,478,0,0,0,0,0,0,0,0,0,0,873,1553,0,11146,8367,3242,1501,1890,7865,12454,7795,1001,0,0,0,740,987,0,0,3807,5400,2363,4030,1080,1516,586,0,0,0,0,0,0,0,0,0,2,0,2,3,2,3,1,0,2,546878,0,1363067,820894,1891444,5595883,315668,0,429669,0,0
T.J. Maxx,FL,330921,26.53119923,-80.08904205,"26.53119923,-80.08904205",0,15,16,4,,1084.419485,1036.246629,876.9722222,,2345.866667,1980.428571,1823.75,0,2,0,1,0,1,4,1,5,0,1,0,1,0,0,1,0,63477,4530525,0,332659,0,544660,0,0,65167,0,9,5536488,148478,0,0,790,3199,379,0,976,0,0,0,3799,0,2838,16985,0,1131,1810,1321,4967,1123,0,0,614,0,0,0,2723,0,11236,1077,238,4751,0,2102,6032,0,1669,4983,949,8209,5837,24366,0,6738,0,0,0,0,3445,0,0,5913,5784,2410,1085,2436,0,3374,2521,0,0,669,0,0,0,0,0,0,1,1,1,3,2,3,0,1,1,315678,534774,693216,807626,2416940,4535591,0,802937,360793,2,1
T.J. Maxx,FL,330474,29.47775566,-81.2153126,"29.47775566,-81.2153126",0,0,6,0,,,1047.178103,,,,1465.666667,,0,4,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,234330,722689,0,0,0,0,0,374739,0,0,3,1331758,24564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5064,0,0,0,10646,7331,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,310421,670774,346203,720426,2276361,0,0,0,1,1
T.J. Maxx,FL,320118,26.00974618,-80.35720031,"26.00974618,-80.35720031",0,6,0,0,,1115.098013,,,,2785,,,0,0,0,0,0,0,0,1,5,1,1,1,0,1,1,1,0,440788,4567787,397661,412301,920914,0,1089807,628154,94528,0,12,8551940,119817,0,10425,13472,7956,0,0,1737,0,0,0,0,0,41282,957,0,0,0,0,0,0,0,0,0,0,0,0,16334,0,1832,0,0,0,0,0,8764,0,0,0,0,0,0,12722,0,2630,0,0,0,0,0,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,3,3,2,1,1,296563,512117,690159,1721302,3272331,5539407,796970,417530,323604,1,1
T.J. Maxx,FL,318362,27.6385425,-80.38230785,"27.6385425,-80.38230785",0,0,0,0,,,,,,,,,0,0,0,0,0,0,,0,2,1,0,0,1,0,0,1,0,0,1731460,315764,0,0,492526,0,0,88330,0,5,2628080,47710,539,0,0,0,21,0,0,0,0,0,0,0,0,0,50,49,0,0,2041,5654,187,0,3789,0,0,2865,0,0,1182,0,0,0,0,0,0,0,718,2513,0,5969,0,4951,77,6311,1815,0,862,0,0,0,0,0,328,2012,300,0,1820,1167,2488,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,833827,305949,1017508,1983272,0,0,702859,0,0
T.J. Maxx,FL,317349,28.81919966,-81.67658074,"28.81919966,-81.67658074",0,0,6,12,,,991.5562135,770.1043012,,,1234,858.75,0,10,0,5,0,0,0,1,2,0,0,0,0,0,1,1,0,276508,1946068,0,0,0,0,0,507220,79212,0,5,2809008,41640,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3395,2831,0,0,4711,2039,613,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,1942,0,2050,1321,0,4162,7542,1119,2084,15,0,0,0,657,0,0,0,784,0,0,1333,3945,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,393412,838140,341085,0,2341079,0,0,0,0,0
