STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Tract_Population
12,86,127,12086000127,1.27,Census Tract 1.27,G5020,S,468819,201476,25.93502,-80.1359198,2844
12,86,10207,12086010207,102.07,Census Tract 102.07,G5020,S,2557604,51797,25.5909115,-80.3672061,3981
12,86,5903,12086005903,59.03,Census Tract 59.03,G5020,S,1341353,9669,25.7518255,-80.3112503,6276
12,86,6002,12086006002,60.02,Census Tract 60.02,G5020,S,2756308,125271,25.7394453,-80.3095587,6358
12,115,1205,12115001205,12.05,Census Tract 12.05,G5020,S,4208454,267410,27.386523,-82.4836063,4605
12,9,71339,12009071339,713.39,Census Tract 713.39,G5020,S,10975191,0,27.937616,-80.634714,7661
12,95,16510,12095016510,165.1,Census Tract 165.10,G5020,S,2066779,0,28.5913457,-81.2150492,4070
12,95,16723,12095016723,167.23,Census Tract 167.23,G5020,S,3412621,85617,28.5605518,-81.239353,5371
12,95,16724,12095016724,167.24,Census Tract 167.24,G5020,S,3204840,0,28.5469518,-81.2389058,6242
12,86,6302,12086006302,63.02,Census Tract 63.02,G5020,S,1385212,0,25.7539424,-80.2463592,5914
12,86,6401,12086006401,64.01,Census Tract 64.01,G5020,S,666538,0,25.7616243,-80.2346304,3738
12,86,6403,12086006403,64.03,Census Tract 64.03,G5020,S,707633,0,25.7618168,-80.218316,3542
12,95,16906,12095016906,169.06,Census Tract 169.06,G5020,S,829830,94210,28.4886728,-81.401259,2922
12,9,64602,12009064602,646.02,Census Tract 646.02,G5020,S,9303536,215381,28.1139733,-80.6828024,2298
12,9,68101,12009068101,681.01,Census Tract 681.01,G5020,S,2003510,13600473,28.2980754,-80.6266891,3207
12,9,68502,12009068502,685.02,Census Tract 685.02,G5020,S,1020958,549457,28.3855242,-80.5986155,2358
12,9,64702,12009064702,647.02,Census Tract 647.02,G5020,S,13862559,0,28.0999585,-80.6422993,1553
12,9,71347,12009071347,713.47,Census Tract 713.47,G5020,S,6624470,0,27.9916347,-80.6923352,6271
12,9,65025,12009065025,650.25,Census Tract 650.25,G5020,S,1307547,19798,28.0752492,-80.6634319,1771
12,9,69906,12009069906,699.06,Census Tract 699.06,G5020,S,1177292,0,28.3817844,-80.707491,1851
12,9,60103,12009060103,601.03,Census Tract 601.03,G5020,S,14039324,0,28.6912116,-80.8674366,2397
12,9,69903,12009069903,699.03,Census Tract 699.03,G5020,S,24069700,21319795,28.4793107,-80.7137074,2528
12,9,71353,12009071353,713.53,Census Tract 713.53,G5020,S,78251063,2406219,28.2079767,-80.7696001,2888
12,9,71343,12009071343,713.43,Census Tract 713.43,G5020,S,3835831,28936,28.0019418,-80.6753713,5672
12,9,71602,12009071602,716.02,Census Tract 716.02,G5020,S,3223672,1034673,28.355496,-80.6937198,2230
12,9,62111,12009062111,621.11,Census Tract 621.11,G5020,S,2801590,0,28.4799949,-80.8134706,3303
12,86,9014,12086009014,90.14,Census Tract 90.14,G5020,S,1196616,39161,25.772517,-80.3277974,4248
12,86,9015,12086009015,90.15,Census Tract 90.15,G5020,S,768288,21063,25.7722788,-80.3462462,5578
12,86,9200,12086009200,92,Census Tract 92,G5020,S,1164361,108068,25.8785671,-80.2949812,3590
12,86,9305,12086009305,93.05,Census Tract 93.05,G5020,S,3535294,578193,25.9060039,-80.3093178,5415
12,9,64123,12009064123,641.23,Census Tract 641.23,G5020,S,3455909,66889,28.1499332,-80.6591329,6836
12,95,17012,12095017012,170.12,Census Tract 170.12,G5020,S,2466836,0,28.3747478,-81.4146346,2692
12,95,17015,12095017015,170.15,Census Tract 170.15,G5020,S,8910765,0,28.3540192,-81.4505478,6514
12,95,13405,12095013405,134.05,Census Tract 134.05,G5020,S,615411,20992,28.5233754,-81.296273,2844
12,95,13607,12095013607,136.07,Census Tract 136.07,G5020,S,3422927,11037,28.4912687,-81.3220338,4905
12,9,71335,12009071335,713.35,Census Tract 713.35,G5020,S,6801610,61392,28.0261945,-80.6608605,4664
12,11,40802,12011040802,408.02,Census Tract 408.02,G5020,S,1402309,0,26.1472918,-80.1377006,4841
12,11,40901,12011040901,409.01,Census Tract 409.01,G5020,S,2467494,78957,26.1498052,-80.1629962,5478
12,9,60700,12009060700,607,Census Tract 607,G5020,S,2199816,0,28.6074077,-80.8143413,2542
12,9,66600,12009066600,666,Census Tract 666,G5020,S,2564989,715179,28.1660195,-80.5908252,4303
12,9,71500,12009071500,715,Census Tract 715,G5020,S,3339067,6212552,28.3728722,-80.7351037,2537
12,95,990000,12095990000,9900,Census Tract 9900,G5020,S,0,82511106,28.6211483,-81.6186177,0
12,9,66103,12009066103,661.03,Census Tract 661.03,G5020,S,1450111,4004306,28.0407113,-80.5528403,2751
12,86,10400,12086010400,104,Census Tract 104,G5020,S,12395415,59761,25.5475827,-80.4172049,4760
12,86,10604,12086010604,106.04,Census Tract 106.04,G5020,S,2518125,113815,25.5907924,-80.338893,4462
12,95,16743,12095016743,167.43,Census Tract 167.43,G5020,S,3739576,105837,28.5535775,-81.184776,7287
12,95,17119,12095017119,171.19,Census Tract 171.19,G5020,S,3155315,2728,28.535884,-81.5495845,2921
12,95,17302,12095017302,173.02,Census Tract 173.02,G5020,S,4543186,48371,28.5564089,-81.5934086,8000
12,95,17022,12095017022,170.22,Census Tract 170.22,G5020,S,7189311,699178,28.3908895,-81.4744611,7813
12,95,14202,12095014202,142.02,Census Tract 142.02,G5020,S,5552451,218357,28.4523129,-81.3815551,4858
12,95,14201,12095014201,142.01,Census Tract 142.01,G5020,S,2281990,10333,28.4578962,-81.3936262,5852
12,95,17018,12095017018,170.18,Census Tract 170.18,G5020,S,4725940,69690,28.4154317,-81.4107737,5144
12,95,16607,12095016607,166.07,Census Tract 166.07,G5020,S,55300607,159680,28.498429,-81.0724253,6240
12,95,16604,12095016604,166.04,Census Tract 166.04,G5020,S,240451691,8777866,28.5368599,-80.9975731,4218
12,95,16746,12095016746,167.46,Census Tract 167.46,G5020,S,2814329,237900,28.5377698,-81.1829458,5665
12,95,16513,12095016513,165.13,Census Tract 165.13,G5020,S,4989196,46922,28.5796634,-81.1886404,4173
12,95,16605,12095016605,166.05,Census Tract 166.05,G5020,S,7939061,0,28.5499813,-81.1238728,974
12,95,16740,12095016740,167.4,Census Tract 167.40,G5020,S,3987309,139843,28.558334,-81.2137063,4160
12,95,17024,12095017024,170.24,Census Tract 170.24,G5020,S,5905384,0,28.3569948,-81.5102168,1595
12,95,16811,12095016811,168.11,Census Tract 168.11,G5020,S,8335564,633857,28.3590397,-81.3260364,10212
12,95,10202,12095010202,102.02,Census Tract 102.02,G5020,S,976796,46158,28.5429026,-81.3671334,3453
12,95,18901,12095018901,189.01,Census Tract 189.01,G5020,S,2858366,158264,28.5519201,-81.3887604,3225
12,95,18202,12095018202,182.02,Census Tract 182.02,G5020,S,1577599,724491,28.571816,-81.3172641,4036
12,95,17021,12095017021,170.21,Census Tract 170.21,G5020,S,5303019,27959,28.3554029,-81.4020076,5319
12,95,16808,12095016808,168.08,Census Tract 168.08,G5020,S,3655945,0,28.3814298,-81.383577,3801
12,95,16741,12095016741,167.41,Census Tract 167.41,G5020,S,1518402,13488,28.5534471,-81.2020088,3109
12,115,2302,12115002302,23.02,Census Tract 23.02,G5020,S,2837910,138532,27.1138695,-82.4249378,4434
12,63,210301,12063210301,2103.01,Census Tract 2103.01,G5020,S,143188206,407198,30.8905428,-85.5140814,4034
12,63,210302,12063210302,2103.02,Census Tract 2103.02,G5020,S,47625440,356282,30.9666464,-85.4619787,2341
12,63,210902,12063210902,2109.02,Census Tract 2109.02,G5020,S,67445275,25802954,30.764089,-84.9542335,4719
12,53,41602,12053041602,416.02,Census Tract 416.02,G5020,S,17669360,6196784,28.5428565,-82.6210875,2185
12,63,210901,12063210901,2109.01,Census Tract 2109.01,G5020,S,123235838,10076925,30.6509229,-84.9513807,1798
12,53,41601,12053041601,416.01,Census Tract 416.01,G5020,S,154295919,28223765,28.5949747,-82.6159473,3398
12,53,40912,12053040912,409.12,Census Tract 409.12,G5020,S,4870174,30176,28.4535781,-82.5187228,3003
12,53,40913,12053040913,409.13,Census Tract 409.13,G5020,S,5437200,39669,28.4412705,-82.520968,3320
12,55,961604,12055961604,9616.04,Census Tract 9616.04,G5020,S,15573861,9307930,27.2860736,-81.3794724,2262
12,55,961702,12055961702,9617.02,Census Tract 9617.02,G5020,S,148483669,8253967,27.262793,-81.2591343,1473
12,55,960105,12055960105,9601.05,Census Tract 9601.05,G5020,S,5996492,1662536,27.5697285,-81.5074107,1918
12,55,961701,12055961701,9617.01,Census Tract 9617.01,G5020,S,21140443,5555281,27.2370866,-81.331826,2992
12,55,960401,12055960401,9604.01,Census Tract 9604.01,G5020,S,15873098,352436,27.6100894,-81.5389452,4132
12,55,961303,12055961303,9613.03,Census Tract 9613.03,G5020,S,12699955,230613,27.4463655,-81.4426791,1139
12,55,961304,12055961304,9613.04,Census Tract 9613.04,G5020,S,18972921,5599094,27.41924,-81.4366865,2985
12,55,960402,12055960402,9604.02,Census Tract 9604.02,G5020,S,8878417,832553,27.6362277,-81.5485357,4020
12,55,961201,12055961201,9612.01,Census Tract 9612.01,G5020,S,4412880,6089,27.4746168,-81.4108784,3268
12,55,961202,12055961202,9612.02,Census Tract 9612.02,G5020,S,56738339,6320490,27.4054001,-81.3872357,2915
12,55,960503,12055960503,9605.03,Census Tract 9605.03,G5020,S,32790669,581725,27.5294359,-81.5389729,4872
12,55,961605,12055961605,9616.05,Census Tract 9616.05,G5020,S,13062651,1096964,27.2579306,-81.4023313,4420
12,55,960504,12055960504,9605.04,Census Tract 9605.04,G5020,S,4210243,109985,27.5233442,-81.5074935,3271
12,55,961402,12055961402,9614.02,Census Tract 9614.02,G5020,S,13183971,3092017,27.3467194,-81.4060771,2683
12,55,960104,12055960104,9601.04,Census Tract 9601.04,G5020,S,9504264,1554918,27.5412996,-81.4830527,3455
12,55,961401,12055961401,9614.01,Census Tract 9614.01,G5020,S,75871048,2961027,27.3722807,-81.4782958,3367
12,61,50601,12061050601,506.01,Census Tract 506.01,G5020,S,2785340,1580843,27.6129684,-80.3755175,2434
12,61,50604,12061050604,506.04,Census Tract 506.04,G5020,S,3214574,1870696,27.5942647,-80.3682455,1599
12,61,50605,12061050605,506.05,Census Tract 506.05,G5020,S,3935310,2824997,27.5674003,-80.3644467,1778
12,115,2714,12115002714,27.14,Census Tract 27.14,G5020,S,16180548,591231,27.1529437,-82.4314616,6655
12,115,2305,12115002305,23.05,Census Tract 23.05,G5020,S,1967578,391852,27.1095628,-82.4409066,1474
12,86,1701,12086001701,17.01,Census Tract 17.01,G5020,S,2860865,0,25.8224276,-80.2519097,4540
12,86,4102,12086004102,41.02,Census Tract 41.02,G5020,S,1598730,4463186,25.7793905,-80.1515663,2539
12,115,2201,12115002201,22.01,Census Tract 22.01,G5020,S,5427928,329373,27.1617778,-82.4616456,2569
12,86,7200,12086007200,72,Census Tract 72,G5020,S,910919,0,25.7268017,-80.2536245,2667
12,86,7501,12086007501,75.01,Census Tract 75.01,G5020,S,1938967,49962,25.7270606,-80.2795142,2669
12,86,980300,12086980300,9803,Census Tract 9803,G5020,S,1288725,44688,25.7176601,-80.2785933,4653
12,86,7601,12086007601,76.01,Census Tract 76.01,G5020,S,1392228,0,25.7262352,-80.2902588,2683
12,81,990000,12081990000,9900,Census Tract 9900,G5020,S,0,382239378,27.4833052,-82.7749715,0
12,85,990000,12085990000,9900,Census Tract 9900,G5020,S,0,180310923,27.1179142,-80.1038865,0
12,45,990000,12045990000,9900,Census Tract 9900,G5020,S,0,470431123,29.603079,-85.268675,0
12,9,980100,12009980100,9801,Census Tract 9801,G5020,S,49030993,72833377,28.7168051,-80.734403,0
12,86,9703,12086009703,97.03,Census Tract 97.03,G5020,S,1903986,234354,25.9655434,-80.1537082,3001
12,86,8806,12086008806,88.06,Census Tract 88.06,G5020,S,1287450,0,25.7400585,-80.3476947,4856
12,86,980700,12086980700,9807,Census Tract 9807,G5020,S,10990386,267581,25.4932801,-80.3902202,725
12,11,11000,12011011000,110,Census Tract 110,G5020,S,947189,2799436,26.2815288,-80.0792078,1964
12,11,41000,12011041000,410,Census Tract 410,G5020,S,1744846,113888,26.1453863,-80.1765446,3252
12,11,41100,12011041100,411,Census Tract 411,G5020,S,1708043,0,26.1366778,-80.1808202,5200
12,11,41200,12011041200,412,Census Tract 412,G5020,S,2598086,0,26.1433649,-80.1947382,4958
12,11,41300,12011041300,413,Census Tract 413,G5020,S,3313016,0,26.1278751,-80.1918841,8900
12,86,10900,12086010900,109,Census Tract 109,G5020,S,2158040,48032,25.4968547,-80.4391339,6546
12,86,7603,12086007603,76.03,Census Tract 76.03,G5020,S,1287100,1729,25.7106069,-80.2897922,3806
12,86,3801,12086003801,38.01,Census Tract 38.01,G5020,S,2129076,2373725,25.8778707,-80.1373028,5866
12,11,20205,12011020205,202.05,Census Tract 202.05,G5020,S,2568849,347900,26.2655401,-80.2163743,6267
12,86,1302,12086001302,13.02,Census Tract 13.02,G5020,S,1674680,1980103,25.8403371,-80.1766328,5377
12,86,14300,12086014300,143,Census Tract 143,G5020,S,1126544,0,25.7758186,-80.4047272,3358
12,86,14100,12086014100,141,Census Tract 141,G5020,S,35086921,5756153,25.7827698,-80.4233945,2857
12,86,705,12086000705,7.05,Census Tract 7.05,G5020,S,1261188,7006,25.8615029,-80.3168426,4944
12,86,8904,12086008904,89.04,Census Tract 89.04,G5020,S,2694922,89357,25.7541443,-80.3752106,2713
12,86,1802,12086001802,18.02,Census Tract 18.02,G5020,S,1099939,0,25.8182196,-80.2283622,4110
12,86,3703,12086003703,37.03,Census Tract 37.03,G5020,S,161624,20568,25.7722246,-80.1881444,2514
12,86,1301,12086001301,13.01,Census Tract 13.01,G5020,S,1534166,1571101,25.8511043,-80.1734414,5386
12,11,41400,12011041400,414,Census Tract 414,G5020,S,1957906,69705,26.1281649,-80.1712559,3869
12,11,41500,12011041500,415,Census Tract 415,G5020,S,1147381,0,26.1326261,-80.1572002,4184
12,43,201,12043000201,2.01,Census Tract 2.01,G5020,S,741244293,1273464,26.9221682,-81.4150285,3926
12,43,202,12043000202,2.02,Census Tract 2.02,G5020,S,358703695,19788404,26.8328162,-81.2204626,3893
12,11,41700,12011041700,417,Census Tract 417,G5020,S,1717606,0,26.1375315,-80.1453281,4609
12,86,1903,12086001903,19.03,Census Tract 19.03,G5020,S,674423,0,25.8281946,-80.2205742,3312
12,86,408,12086000408,4.08,Census Tract 4.08,G5020,S,2081951,27724,25.8654634,-80.2209649,5627
12,86,8000,12086008000,80,Census Tract 80,G5020,S,11353961,11840090,25.6736733,-80.2629659,5772
12,86,14800,12086014800,148,Census Tract 148,G5020,S,1364437,169282,25.7544435,-80.405872,6430
12,11,20302,12011020302,203.02,Census Tract 203.02,G5020,S,2561348,81423,26.2827506,-80.2384467,8424
12,11,20308,12011020308,203.08,Census Tract 203.08,G5020,S,1559554,1693,26.2779435,-80.2293554,6274
12,11,20309,12011020309,203.09,Census Tract 203.09,G5020,S,2911387,260450,26.283191,-80.2081262,6495
12,11,20311,12011020311,203.11,Census Tract 203.11,G5020,S,2575108,56158,26.2798955,-80.2585027,3300
12,11,20312,12011020312,203.12,Census Tract 203.12,G5020,S,2368634,108768,26.2619478,-80.2911285,4991
12,11,42400,12011042400,424,Census Tract 424,G5020,S,636863,0,26.113688,-80.1332618,1412
12,11,42000,12011042000,420,Census Tract 420,G5020,S,2508167,314052,26.1244785,-80.1165262,2683
12,11,42100,12011042100,421,Census Tract 421,G5020,S,1243155,1728875,26.1245566,-80.1040087,1860
12,86,9903,12086009903,99.03,Census Tract 99.03,G5020,S,3954255,2640,25.9504083,-80.2360853,5590
12,86,9904,12086009904,99.04,Census Tract 99.04,G5020,S,1903893,266658,25.96551,-80.2350913,3499
12,11,20313,12011020313,203.13,Census Tract 203.13,G5020,S,2573823,0,26.2655418,-80.2743112,6077
12,11,20314,12011020314,203.14,Census Tract 203.14,G5020,S,2595449,0,26.265348,-80.258128,5804
12,11,20315,12011020315,203.15,Census Tract 203.15,G5020,S,2362047,0,26.2517963,-80.242448,5424
12,11,20316,12011020316,203.16,Census Tract 203.16,G5020,S,1948523,0,26.241871,-80.2438481,3938
12,11,20317,12011020317,203.17,Census Tract 203.17,G5020,S,1605406,34537,26.2342486,-80.2441203,3423
12,11,20318,12011020318,203.18,Census Tract 203.18,G5020,S,5117459,574117,26.2434944,-80.2896618,9444
12,77,950201,12077950201,9502.01,Census Tract 9502.01,G5020,S,672615173,12724571,30.2093963,-85.0087287,3575
12,77,950202,12077950202,9502.02,Census Tract 9502.02,G5020,S,222704182,2922905,30.5072602,-84.9311841,1446
12,77,980000,12077980000,9800,Census Tract 9800,G5020,S,3655328,0,30.4625674,-84.8580729,1276
12,85,1701,12085001701,17.01,Census Tract 17.01,G5020,S,190721754,4838956,27.126598,-80.3942925,4052
12,85,1108,12085001108,11.08,Census Tract 11.08,G5020,S,60911807,1283811,27.0821365,-80.2147374,5032
12,85,1107,12085001107,11.07,Census Tract 11.07,G5020,S,3590964,201634,27.1287894,-80.2283261,2124
12,85,1806,12085001806,18.06,Census Tract 18.06,G5020,S,215477976,2487130,27.1566758,-80.5577813,2125
12,85,1702,12085001702,17.02,Census Tract 17.02,G5020,S,141859577,9415968,27.0041858,-80.3106463,1993
12,85,1703,12085001703,17.03,Census Tract 17.03,G5020,S,77946607,3978654,26.9982698,-80.2413271,5600
12,85,1804,12085001804,18.04,Census Tract 18.04,G5020,S,70019709,1296517,27.0982641,-80.4996126,4771
12,85,1805,12085001805,18.05,Census Tract 18.05,G5020,S,269444027,16513430,27.0289262,-80.5583784,1080
12,85,1803,12085001803,18.03,Census Tract 18.03,G5020,S,96905005,708201,27.0945374,-80.4409426,2521
12,85,1105,12085001105,11.05,Census Tract 11.05,G5020,S,3462884,168164,27.1635889,-80.228077,3376
12,85,702,12085000702,7.02,Census Tract 7.02,G5020,S,1137420,397181,27.1710785,-80.2535151,2050
12,85,1106,12085001106,11.06,Census Tract 11.06,G5020,S,6330383,157721,27.1373661,-80.2407322,5811
12,85,701,12085000701,7.01,Census Tract 7.01,G5020,S,1201698,1413936,27.1896025,-80.2592774,1339
12,11,20319,12011020319,203.19,Census Tract 203.19,G5020,S,2535750,58021,26.2501371,-80.272168,5854
12,11,20320,12011020320,203.2,Census Tract 203.20,G5020,S,2755358,58591,26.2491203,-80.2586074,5151
12,11,20321,12011020321,203.21,Census Tract 203.21,G5020,S,1176322,0,26.2347874,-80.274845,2244
12,11,20322,12011020322,203.22,Census Tract 203.22,G5020,S,1907229,42803,26.2376835,-80.2608564,3980
12,11,20404,12011020404,204.04,Census Tract 204.04,G5020,S,2226042,58481,26.2150072,-80.214255,9261
12,11,20406,12011020406,204.06,Census Tract 204.06,G5020,S,2826619,46565,26.2185621,-80.2469044,6372
12,115,990000,12115990000,9900,Census Tract 9900,G5020,S,0,933879297,27.1747435,-82.6045431,0
12,65,250200,12065250200,2502,Census Tract 2502,G5020,S,873127533,14646587,30.3165567,-83.9562099,4573
12,81,2005,12081002005,20.05,Census Tract 20.05,G5020,S,6972099,390447,27.4298275,-82.4695848,5612
12,73,2515,12073002515,25.15,Census Tract 25.15,G5020,S,216993763,5040001,30.5723848,-84.0619715,6697
12,73,2423,12073002423,24.23,Census Tract 24.23,G5020,S,13227076,1412458,30.555438,-84.2242375,4578
12,73,2421,12073002421,24.21,Census Tract 24.21,G5020,S,10606605,701459,30.5516583,-84.2034116,4698
12,73,2422,12073002422,24.22,Census Tract 24.22,G5020,S,7507068,297303,30.5826218,-84.2632761,3456
12,73,2418,12073002418,24.18,Census Tract 24.18,G5020,S,4282508,8713,30.6073092,-84.2475464,4633
12,73,2419,12073002419,24.19,Census Tract 24.19,G5020,S,6621897,631197,30.5967843,-84.2335899,4446
12,73,2420,12073002420,24.2,Census Tract 24.20,G5020,S,3820055,367585,30.5378942,-84.1944873,3224
12,73,502,12073000502,5.02,Census Tract 5.02,G5020,S,825417,0,30.4384196,-84.2910109,2193
12,73,501,12073000501,5.01,Census Tract 5.01,G5020,S,265577,0,30.4358071,-84.2934504,503
12,73,2007,12073002007,20.07,Census Tract 20.07,G5020,S,1431952,2935,30.4363864,-84.322057,4089
12,73,1803,12073001803,18.03,Census Tract 18.03,G5020,S,1312890,0,30.4077655,-84.2414851,236
12,103,22402,12103022402,224.02,Census Tract 224.02,G5020,S,4870913,2989427,27.7941346,-82.7508058,4679
12,103,27401,12103027401,274.01,Census Tract 274.01,G5020,S,3273144,721081,28.1530492,-82.7417385,2807
12,71,10422,12071010422,104.22,Census Tract 104.22,G5020,S,5684802,718020,26.587616,-82.020144,3835
12,71,40211,12071040211,402.11,Census Tract 402.11,G5020,S,10686740,36234,26.6267116,-81.6116077,5825
12,71,50321,12071050321,503.21,Census Tract 503.21,G5020,S,4337606,2074797,26.3873165,-81.8378924,2052
12,71,40315,12071040315,403.15,Census Tract 403.15,G5020,S,6829389,135436,26.5799895,-81.6152503,2979
12,71,1206,12071001206,12.06,Census Tract 12.06,G5020,S,4907852,208722,26.5458785,-81.8481121,2374
12,71,40316,12071040316,403.16,Census Tract 403.16,G5020,S,3659074,96823,26.5970132,-81.6274986,5699
