,STATEFP,COUNTYFP,NAME,TRACTCE,Tract_Population
2546,12,117,215.04,021504,3023
2547,12,057,4.01,000401,2688
2548,12,117,215.05,021505,5031
2549,12,117,215.06,021506,3771
2550,12,117,216.04,021604,4619
2551,12,021,108.01,010801,3553
2552,12,086,52.01,005201,6039
2553,12,005,19,001900,4499
2554,12,005,6,000600,1370
2555,12,005,5,000500,6857
2556,12,005,18,001800,1510
2557,12,117,216.06,021606,6906
2558,12,005,7,000700,2072
2559,12,117,216.08,021608,6951
2560,12,117,216.11,021611,4668
2561,12,005,9,000900,4363
2562,12,005,10,001000,2261
2563,12,117,216.12,021612,4810
2564,12,117,216.13,021613,3594
2565,12,117,216.14,021614,5426
2566,12,021,109.02,010902,3974
2567,12,117,217.04,021704,4379
2568,12,117,217.06,021706,3670
2569,12,117,218.03,021803,4251
2570,12,083,15,001500,3401
2571,12,117,219.01,021901,5180
2572,12,117,219.02,021902,4780
2573,12,117,220.01,022001,2673
2574,12,117,220.04,022004,2498
2575,12,081,19.04,001904,7395
2576,12,005,16,001600,2787
2577,12,005,17,001700,2454
2578,12,005,20,002000,1540
2579,12,081,19.08,001908,7366
2580,12,081,20.03,002003,6397
2581,12,005,22,002200,4769
2582,12,081,19.07,001907,5142
2583,12,005,25,002500,3148
2584,12,005,15.01,001501,5957
2585,12,117,221.06,022106,7920
2586,12,117,222.01,022201,5189
2587,12,117,208.06,020806,7315
2588,12,023,1105,110500,8240
2589,12,023,1104,110400,2306
2590,12,023,1108,110800,6380
2591,12,023,1107,110700,4981
2592,12,023,1103,110300,9040
2593,12,005,15.02,001502,6034
2594,12,117,222.07,022207,7185
2595,12,127,910.20,091020,7729
2596,12,019,315,031500,3034
2597,12,019,308.02,030802,6709
2598,12,019,305,030500,2451
2599,12,019,314,031400,5586
2600,12,019,304,030400,2430
2601,12,019,311.01,031101,2850
2602,12,117,208.07,020807,6856
2603,12,117,208.08,020808,3903
2604,12,117,208.10,020810,3171
2605,12,011,1104.03,110403,4859
2606,12,011,601.14,060114,6635
2607,12,011,601.20,060120,6817
2608,12,011,1103.47,110347,5612
2609,12,011,204.21,020421,4208
2610,12,011,1103.56,110356,3579
2611,12,011,702.13,070213,3486
2612,12,011,204.16,020416,3433
2613,12,011,204.17,020417,6004
2614,12,011,1103.68,110368,3138
2615,12,011,903.04,090304,4266
2616,12,011,428.01,042801,5171
2617,12,011,1103.64,110364,7102
2618,12,011,703.31,070331,8959
2619,12,011,1103.60,110360,5977
2620,12,011,428.02,042802,2275
2621,12,011,312.07,031207,3675
2622,12,011,312.06,031206,2978
2623,12,011,610.04,061004,6326
2624,12,011,703.30,070330,4026
2625,12,011,703.27,070327,5853
2626,12,011,106.15,010615,5082
2627,12,011,409.02,040902,4747
2628,12,011,106.01,010601,8427
2629,12,011,602.06,060206,5115
2630,12,011,704.05,070405,5854
2631,12,011,1103.21,110321,5989
2632,12,011,204.05,020405,4735
2633,12,011,427,042700,5679
2634,12,011,309.02,030902,3498
2635,12,011,431,043100,4723
2636,12,011,509,050900,5622
2637,12,071,5.04,000504,2994
2638,12,011,703.24,070324,5149
2639,12,011,703.23,070323,3345
2640,12,011,610.03,061003,3152
2641,12,011,702.12,070212,3840
2642,12,011,503.16,050316,1556
2643,12,086,123.02,012302,4462
2644,12,086,155.01,015501,2829
2645,12,086,55.03,005503,3670
2646,12,086,90.56,009056,2766
2647,12,086,77.07,007707,3199
2648,12,086,85.03,008503,3870
2649,12,086,85.04,008504,2722
2650,12,086,76.07,007607,2152
2651,12,086,88.07,008807,4073
2652,12,086,55.06,005506,4310
2653,12,086,17.05,001705,1652
2654,12,071,106.02,010602,2515
2655,12,087,9900,990000,0
2656,12,086,147.02,014702,4172
2657,12,086,88.09,008809,2111
2658,12,086,147.01,014701,1785
2659,12,086,146.01,014601,3296
2660,12,086,91.02,009102,4017
2661,12,086,58.04,005804,4693
2662,12,086,91.01,009101,3237
2663,12,086,132.01,013201,2626
2664,12,086,90.52,009052,4303
2665,12,086,89.11,008911,2537
2666,12,086,77.08,007708,2597
2667,12,086,89.09,008909,3656
2668,12,086,60.03,006003,2832
2669,12,086,77.06,007706,3138
2670,12,086,77.09,007709,3515
2671,12,086,61.05,006105,2024
2672,12,086,36.06,003606,1929
2673,12,086,53.05,005305,4294
2674,12,086,36.04,003604,2654
2675,12,086,66.05,006605,1476
2676,12,086,36.05,003605,2657
2677,12,086,70.04,007004,5582
2678,12,086,70.03,007003,5372
2679,12,086,90.51,009051,1900
2680,12,086,89.10,008910,2586
2681,12,086,193.01,019301,2427
2682,12,086,58.03,005803,7687
2683,12,086,58.06,005806,4967
2684,12,086,90.60,009060,5310
2685,12,086,30.05,003005,1580
2686,12,086,47.05,004705,3667
2687,12,086,47.04,004704,2322
2688,12,086,90.66,009066,4732
2689,12,086,114.12,011412,6642
2690,12,086,90.58,009058,3534
2691,12,086,89.08,008908,3875
2692,12,086,155.02,015502,3075
2693,12,086,88.10,008810,4691
2694,12,085,14.09,001409,3113
2695,12,085,16.02,001602,1148
2696,12,085,6.06,000606,6611
2697,12,115,27.24,002724,2442
2698,12,115,4.07,000407,4765
2699,12,115,20.07,002007,2237
2700,12,011,601.21,060121,5382
2701,12,015,201.03,020103,5787
2702,12,015,210.01,021001,1782
2703,12,055,9802,980200,0
2704,12,055,9613.01,961301,6092
2705,12,131,9900,990000,0
2706,12,103,277.03,027703,1012
2707,12,103,281.03,028103,1733
2708,12,103,281.04,028104,3346
2709,12,103,244.08,024408,4396
2710,12,086,7.10,000710,5136
2711,12,086,93.15,009315,3105
2712,12,086,16.05,001605,3980
2713,12,086,90.30,009030,5161
2714,12,086,90.24,009024,5958
2715,12,086,110.14,011014,3183
2716,12,086,90.39,009039,5871
2717,12,086,89.06,008906,4891
2718,12,091,215.02,021502,4104
2719,12,086,106.19,010619,3084
2720,12,086,106.18,010618,4498
2721,12,086,106.20,010620,2549
2722,12,086,76.09,007609,1761
2723,12,086,106.26,010626,3968
2724,12,086,84.30,008430,4909
2725,12,086,188.02,018802,2251
2726,12,086,106.25,010625,5249
2727,12,086,114.11,011411,2132
2728,12,091,212,021200,6828
2729,12,091,210.02,021002,5315
2730,12,091,220.01,022001,4632
2731,12,091,9901,990100,0
2732,12,115,20.08,002008,3228
2733,12,011,503.15,050315,2314
2734,12,011,1103.44,110344,3648
2735,12,011,1103.51,110351,3934
2736,12,011,1103.50,110350,3203
2737,12,011,1103.54,110354,6063
2738,12,011,705.03,070503,6768
2739,12,011,705.04,070504,5728
2740,12,011,204.19,020419,3698
2741,12,011,204.18,020418,3043
2742,12,011,202.13,020213,3993
2743,12,011,202.14,020214,2620
2744,12,011,602.14,060214,2926
2745,12,011,1103.62,110362,6991
2746,12,011,703.25,070325,5057
2747,12,105,105.02,010502,3741
2748,12,105,157.01,015701,2727
2749,12,071,108.01,010801,1912
2750,12,071,108.02,010802,3353
2751,12,071,108.03,010803,1980
2752,12,055,9606.02,960602,6118
2753,12,055,9605.01,960501,1156
2754,12,086,119,011900,5751
2755,12,086,118,011800,3582
2756,12,055,9601.02,960102,1501
2757,12,055,9606.01,960601,2826
2758,12,097,427.02,042702,7325
2759,12,095,145.03,014503,6317
2760,12,095,167.28,016728,5271
2761,12,086,90.20,009020,3120
2762,12,086,90.29,009029,4322
2763,12,086,90.31,009031,3939
2764,12,086,90.28,009028,6177
2765,12,086,93.14,009314,3954
2766,12,086,25.02,002502,3600
2767,12,086,24.04,002404,6261
2768,12,086,24.03,002403,4753
2769,12,086,51.02,005102,4272
2770,12,029,9900,990000,0
2771,12,021,105.08,010508,4408
2772,12,105,106.04,010604,3813
2773,12,063,2108,210800,4795
2774,12,105,118.34,011834,6553
2775,12,105,106.03,010603,3571
2776,12,105,112.04,011204,1751
2777,12,015,103.02,010302,4899
2778,12,015,9900,990000,0
2779,12,063,2104,210400,3387
2780,12,063,2107,210700,4644
2781,12,063,2106,210600,4896
2782,12,063,2101,210100,3575
2783,12,063,2102,210200,1175
2784,12,071,101.04,010104,2205
2785,12,015,303.01,030301,3001
2786,12,053,413.02,041302,3689
2787,12,053,413.05,041305,1324
2788,12,091,9902,990200,0
2789,12,091,233.03,023303,1701
2790,12,057,9900,990000,0
2791,12,057,122.12,012212,3426
2792,12,057,138.01,013801,2622
2793,12,057,61.03,006103,3664
2794,12,057,110.13,011013,4163
2795,12,057,115.20,011520,4895
2796,12,091,233.08,023308,3529
2797,12,103,273.21,027321,1823
2798,12,103,278.01,027801,1307
2799,12,095,170.13,017013,7446
2800,12,101,302.03,030203,2059
2801,12,101,319.02,031902,8865
2802,12,101,302.02,030202,2588
2803,12,086,51.04,005104,4195
2804,12,086,54.09,005409,4208
2805,12,086,27.05,002705,4625
2806,12,086,53.03,005303,3516
2807,12,086,37.06,003706,1266
2808,12,086,37.07,003707,1676
2809,12,086,67.05,006705,3716
2810,12,086,62.05,006205,3997
2811,12,086,62.01,006201,2822
2812,12,086,62.06,006206,3387
2813,12,086,62.03,006203,2654
2814,12,086,54.03,005403,1927
2815,12,071,13,001300,3277
2816,12,071,15.01,001501,2749
2817,12,071,16.01,001601,5233
2818,12,071,16.02,001602,3468
2819,12,086,54.07,005407,2348
2820,12,086,65.03,006503,2154
2821,12,086,65.01,006501,4155
2822,12,035,602.13,060213,7100
2823,12,071,17.01,001701,3301
2824,12,071,201.02,020102,4079
2825,12,095,148.05,014805,6690
2826,12,019,303.04,030304,4332
2827,12,019,301.03,030103,5643
2828,12,019,303.03,030303,3284
2829,12,095,160.01,016001,2274
2830,12,083,24.02,002402,5501
2831,12,083,24.01,002401,4700
2832,12,083,13.01,001301,6576
2833,12,083,21,002100,5283
2834,12,083,14.01,001401,5297
2835,12,083,26.02,002602,8270
2836,12,083,6.01,000601,3808
2837,12,083,19,001900,2796
2838,12,095,143.02,014302,5370
2839,12,083,11.02,001102,3325
2840,12,005,14.04,001404,8134
2841,12,005,8.06,000806,3197
2842,12,005,8.05,000805,4462
2843,12,005,8.03,000803,5405
2844,12,095,148.06,014806,4915
2845,12,095,148.10,014810,6486
2846,12,005,9900,990000,0
2847,12,061,9900,990000,0
2848,12,057,10.01,001001,4518
2849,12,057,117.08,011708,5013
2850,12,057,141.21,014121,5479
2851,12,057,141.04,014104,1595
2852,12,057,9802,980200,0
2853,12,073,25.12,002512,3885
2854,12,101,312.06,031206,3120
2855,12,101,312.07,031207,3132
2856,12,109,208.07,020807,2723
2857,12,113,107.08,010708,6242
2858,12,117,213.06,021306,8935
2859,12,117,211,021100,3592
2860,12,117,221.01,022101,7047
2861,12,095,145.02,014502,5006
2862,12,113,107.07,010707,4048
2863,12,073,20.06,002006,4630
2864,12,073,13,001300,5127
2865,12,073,14.02,001402,5229
2866,12,095,148.13,014813,3424
2867,12,073,9.04,000904,3856
2868,12,086,9810,981000,0
2869,12,095,160.02,016002,2466
2870,12,133,9701.02,970102,1859
2871,12,133,9701.03,970103,3360
2872,12,071,103.06,010306,6749
2873,12,071,303,030300,3096
2874,12,071,4.01,000401,2860
2875,12,095,164.06,016406,2277
2876,12,071,204,020400,3602
2877,12,071,205.01,020501,3059
2878,12,095,149.04,014904,7221
2879,12,005,26.04,002604,8447
2880,12,005,26.08,002608,3803
2881,12,005,24,002400,3565
2882,12,071,205.02,020502,3704
2883,12,071,206,020600,3391
2884,12,095,163.01,016301,6535
2885,12,005,23,002300,3868
2886,12,057,116.14,011614,7890
2887,12,057,9801,980100,0
2888,12,103,248.04,024804,2479
2889,12,103,254.17,025417,2662
2890,12,103,255.05,025505,2431
2891,12,103,261.01,026101,2553
2892,12,103,269.12,026912,4644
2893,12,103,272.10,027210,5046
2894,12,133,9701.04,970104,2917
2895,12,103,244.11,024411,4059
2896,12,103,245.12,024512,3395
2897,12,103,279.05,027905,4788
2898,12,103,245.17,024517,3162
2899,12,103,254.18,025418,3348
2900,12,103,254.19,025419,4611
2901,12,103,250.20,025020,3222
2902,12,103,245.19,024519,4244
2903,12,103,245.18,024518,1213
2904,12,103,254.21,025421,2640
2905,12,103,273.29,027329,3313
2906,12,103,275.04,027504,2788
2907,12,103,273.28,027328,4559
2908,12,103,260.04,026004,838
2909,12,103,269.17,026917,1138
2910,12,103,255.10,025510,2379
2911,12,103,253.10,025310,1400
2912,12,103,250.21,025021,2793
2913,12,103,273.33,027333,3689
2914,12,103,273.30,027330,2773
2915,12,103,221.02,022102,3131
2916,12,103,246.03,024603,3338
2917,12,103,235.01,023501,2373
2918,12,103,215.02,021502,1280
2919,12,133,9703.02,970302,7279
2920,12,103,248.05,024805,2883
2921,12,113,108.12,010812,5273
2922,12,113,9900,990000,0
2923,12,086,41.06,004106,2872
2924,12,086,4.11,000411,6036
2925,12,086,90.26,009026,2146
2926,12,086,1.26,000126,2055
2927,12,086,54.10,005410,3282
2928,12,095,163.02,016302,4599
2929,12,095,164.02,016402,3116
2930,12,073,9.05,000905,3199
2931,12,073,20.05,002005,3534
2932,12,073,21.03,002103,4451
2933,12,073,25.13,002513,4568
2934,12,073,19.01,001901,1934
2935,12,035,602.12,060212,5353
2936,12,095,150.02,015002,7505
2937,12,095,150.03,015003,7926
2938,12,071,4.02,000402,2608
2939,12,071,5.02,000502,5012
2940,12,001,3.01,000301,4308
2941,12,071,207,020700,4256
2942,12,086,101.93,010193,5199
2943,12,086,101.98,010198,4072
2944,12,095,146.05,014605,4147
2945,12,095,151.03,015103,7904
2946,12,103,273.26,027326,3895
2947,12,103,273.27,027327,5193
2948,12,103,287,028700,1930
2949,12,103,201.08,020108,2244
2950,12,103,201.07,020107,1753
2951,12,103,202.07,020207,2870
2952,12,086,58.05,005805,2715
2953,12,086,90.55,009055,2376
2954,12,086,90.54,009054,1935
2955,12,086,90.63,009063,3004
2956,12,086,146.02,014602,4570
2957,12,086,6.09,000609,3572
2958,12,086,7.17,000717,2907
2959,12,086,7.15,000715,3890
2960,12,086,93.21,009321,2772
2961,12,086,107.08,010708,5601
2962,12,086,199.02,019902,7464
2963,12,086,90.64,009064,3192
2964,12,086,90.61,009061,3706
2965,12,086,90.62,009062,2995
2966,12,086,36.03,003603,1964
2967,12,086,7.18,000718,4613
2968,12,086,93.26,009326,3443
2969,12,086,93.23,009323,2786
2970,12,086,138.01,013801,2465
2971,12,086,133.02,013302,3435
2972,12,086,9813,981300,2313
2973,12,086,150.02,015002,4235
2974,12,086,150.01,015001,5224
2975,12,086,125.01,012501,2158
2976,12,086,90.59,009059,2839
2977,12,086,90.49,009049,3864
2978,12,095,151.04,015104,5675
2979,12,103,251.22,025122,5453
2980,12,103,251.23,025123,1674
2981,12,103,252.09,025209,4470
2982,12,103,253.07,025307,4757
2983,12,103,254.13,025413,3551
2984,12,103,254.12,025412,4698
2985,12,086,73,007300,4639
2986,12,086,68.01,006801,2836
2987,12,086,67.13,006713,2710
2988,12,086,67.06,006706,3004
2989,12,086,46.07,004607,3737
2990,12,086,46.08,004608,1839
2991,12,086,44.04,004404,2206
2992,12,095,153,015300,3492
2993,12,073,22.06,002206,3606
2994,12,073,26.03,002603,4962
2995,12,073,20.03,002003,3108
2996,12,086,68.02,006802,3452
2997,12,086,44.05,004405,3763
2998,12,086,42.05,004205,2111
2999,12,086,42.06,004206,2079
3000,12,086,41.05,004105,2646
3001,12,086,41.03,004103,2307
3002,12,086,39.22,003922,2319
3003,12,086,1.30,000130,2288
3004,12,086,90.40,009040,4641
3005,12,105,121.26,012126,4778
3006,12,105,115.01,011501,6173
3007,12,095,146.07,014607,5903
3008,12,095,146.06,014606,7778
3009,12,105,116.05,011605,3594
3010,12,105,116.03,011603,2036
3011,12,001,3.02,000302,2167
3012,12,001,8.09,000809,1123
3013,12,001,15.14,001514,1742
3014,12,001,22.20,002220,2379
3015,12,001,1108,110800,2113
3016,12,001,22.17,002217,5524
3017,12,086,49.04,004904,2498
3018,12,086,49.03,004903,3506
3019,12,086,55.05,005505,3093
3020,12,086,57.05,005705,3556
3021,12,086,50.04,005004,3811
3022,12,086,57.06,005706,3691
3023,12,086,90.57,009057,4190
3024,12,086,152.01,015201,3232
3025,12,086,152.02,015202,4372
3026,12,086,57.08,005708,7945
3027,12,086,50.03,005003,4174
3028,12,095,147.01,014701,6367
3029,12,053,401.02,040102,1816
3030,12,053,409.10,040910,4261
3031,12,053,410.05,041005,2958
3032,12,053,401.01,040101,5028
3033,12,053,406.02,040602,2913
3034,12,053,405.02,040502,3226
3035,12,103,268.21,026821,2911
3036,12,095,156.01,015601,2429
3037,12,103,269.13,026913,3364
3038,12,103,272.09,027209,1135
3039,12,103,277.01,027701,2373
3040,12,103,277.04,027704,2441
3041,12,103,278.02,027802,2981
3042,12,086,42.04,004204,2368
3043,12,086,43.04,004304,2209
3044,12,086,39.14,003914,3990
3045,12,086,39.21,003921,3991
3046,12,086,38.04,003804,5665
3047,12,086,38.03,003803,2980
3048,12,086,1.28,000128,3393
3049,12,086,1.15,000115,2588
3050,12,073,24.15,002415,4360
3051,12,073,24.16,002416,2690
3052,12,095,147.02,014702,4959
3053,12,073,25.11,002511,1398
3054,12,073,22.05,002205,6068
3055,12,086,98.06,009806,3450
3056,12,086,90.27,009027,4087
3057,12,086,145,014500,4359
3058,12,119,9115,911500,2319
3059,12,119,9800,980000,0
3060,12,105,123.04,012304,5192
3061,12,105,118.36,011836,2980
3062,12,071,403.02,040302,4706
3063,12,095,147.03,014703,2466
3064,12,001,8.06,000806,2815
3065,12,001,8.08,000808,3224
3066,12,125,9603,960300,3943
3067,12,125,9601,960100,3756
3068,12,001,15.15,001515,5182
3069,12,001,15.17,001517,5298
3070,12,001,15.19,001519,2252
3071,12,091,203.03,020303,4796
3072,12,053,408.02,040802,4881
3073,12,053,409.09,040909,4800
3074,12,091,203.05,020305,3600
3075,12,091,203.04,020304,4934
3076,12,091,201.02,020102,3903
3077,12,091,206.01,020601,6869
3078,12,091,201.01,020101,3380
3079,12,091,203.06,020306,2480
3080,12,091,207.02,020702,8355
3081,12,091,219.02,021902,6690
3082,12,091,207.01,020701,3430
3083,12,091,206.02,020602,3580
3084,12,091,219.01,021901,1185
3085,12,053,409.11,040911,5948
3086,12,053,405.01,040501,4329
3087,12,053,409.08,040908,8059
3088,12,053,411.05,041105,5169
3089,12,103,280.02,028002,4220
3090,12,103,280.04,028004,1934
3091,12,086,57.07,005707,1701
3092,12,086,198.01,019801,5594
3093,12,086,90.65,009065,2465
3094,12,086,60.04,006004,2802
3095,12,086,105.01,010501,5658
3096,12,086,164.01,016401,4898
3097,12,086,84.22,008422,2346
3098,12,086,84.23,008423,4411
3099,12,086,103.03,010303,3466
3100,12,086,180.02,018002,2647
3101,12,086,180.01,018001,2015
3102,12,086,180.03,018003,9097
3103,12,086,111.06,011106,3771
3104,12,086,112.04,011204,1693
3105,12,086,108.05,010805,5365
3106,12,086,108.06,010806,4384
3107,12,086,107.05,010705,3747
3108,12,086,112.03,011203,6538
3109,12,086,107.10,010710,6802
3110,12,086,107.06,010706,2802
3111,12,086,112.05,011205,3784
3112,12,086,113.02,011302,6424
3113,12,086,114.05,011405,3074
3114,12,086,114.06,011406,3489
3115,12,086,114.07,011407,3929
3116,12,086,112.06,011206,3010
3117,12,086,198.02,019802,4702
3118,12,086,108.03,010803,2765
3119,12,086,108.04,010804,7001
3120,12,086,105.02,010502,8743
3121,12,086,102.13,010213,3839
3122,12,095,164.08,016408,2016
3123,12,086,2.25,000225,4397
3124,12,086,106.10,010610,4460
3125,12,086,106.13,010613,5256
3126,12,086,67.21,006721,2131
3127,12,086,2.24,000224,4906
3128,12,086,12.08,001208,2888
3129,12,086,12.07,001207,2073
3130,12,086,2.28,000228,3382
3131,12,086,2.23,000223,3558
3132,12,086,3.10,000310,4059
3133,12,086,3.09,000309,4044
3134,12,086,3.12,000312,2688
3135,12,086,27.08,002708,2209
3136,12,095,156.02,015602,2073
3137,12,086,82.09,008209,4305
3138,12,086,106.09,010609,6180
3139,12,073,14.01,001401,1863
3140,12,073,9.03,000903,2190
3141,12,086,76.05,007605,3611
3142,12,086,77.04,007704,5402
3143,12,086,78.07,007807,5394
3144,12,086,77.05,007705,4746
3145,12,117,214.03,021403,8621
3146,12,117,221.04,022104,5792
3147,12,117,217.05,021705,5630
3148,12,117,222.06,022206,5967
3149,12,117,210,021000,4579
3150,12,117,218.02,021802,4636
3151,12,117,208.03,020803,6660
3152,12,117,216.09,021609,3308
3153,12,117,222.05,022205,3462
3154,12,117,213.07,021307,7396
3155,12,117,214.04,021404,8162
3156,12,086,79.01,007901,3612
3157,12,086,70.05,007005,2202
3158,12,086,42.07,004207,2797
3159,12,086,42.08,004208,1411
3160,12,086,37.09,003709,1332
3161,12,086,66.08,006608,4000
3162,12,086,76.08,007608,2207
3163,12,086,74.02,007402,2625
3164,12,086,2.21,000221,2160
3165,12,086,2.22,000222,4041
3166,12,086,2.26,000226,2617
3167,12,086,53.06,005306,4866
3168,12,086,98.09,009809,2912
3169,12,086,98.11,009811,1667
3170,12,086,98.12,009812,4832
3171,12,086,98.10,009810,4547
3172,12,086,96.01,009601,3718
3173,12,086,96.02,009602,3398
3174,12,086,1.42,000142,4771
3175,12,086,1.41,000141,1681
3176,12,086,66.07,006607,3986
3177,12,086,95.05,009505,1036
3178,12,086,2.27,000227,3433
3179,12,086,4.15,000415,2726
3180,12,086,10.07,001007,3290
3181,12,086,10.08,001008,2835
3182,12,086,74.03,007403,2695
3183,12,086,66.04,006604,2397
3184,12,086,95.06,009506,3986
3185,12,086,1.43,000143,3077
3186,12,086,67.16,006716,412
3187,12,086,94.02,009402,3317
3188,12,086,100.21,010021,4425
3189,12,086,4.17,000417,4767
3190,12,086,5.06,000506,2737
3191,12,086,5.07,000507,4635
3192,12,086,93.25,009325,2338
3193,12,086,128.02,012802,3816
3194,12,086,93.17,009317,4691
3195,12,086,100.25,010025,4659
3196,12,086,100.23,010023,2007
3197,12,086,100.24,010024,4573
3198,12,086,93.20,009320,4818
3199,12,086,4.18,000418,3222
3200,12,086,121.04,012104,2476
3201,12,086,117.01,011701,1995
3202,12,086,123.01,012301,2716
3203,12,086,124.01,012401,4644
3204,12,086,99.09,009909,2656
3205,12,086,99.08,009908,4643
3206,12,086,124.02,012402,3317
3207,12,086,117.02,011702,4397
3208,12,086,126.01,012601,3413
3209,12,086,126.02,012602,3917
3210,12,086,132.02,013202,3385
3211,12,117,212.01,021201,6216
3212,12,086,12.09,001209,3578
3213,12,086,67.17,006717,2525
3214,12,086,67.19,006719,1655
3215,12,086,1.44,000144,1398
3216,12,086,66.03,006603,2490
3217,12,086,6.11,000611,2703
3218,12,086,9.06,000906,1757
3219,12,086,9.04,000904,2491
3220,12,086,9.08,000908,3724
3221,12,086,4.16,000416,4478
3222,12,086,9.05,000905,3743
3223,12,086,116.02,011602,4048
3224,12,086,127.01,012701,8229
3225,12,086,4.20,000420,3242
3226,12,086,4.19,000419,3948
3227,12,086,5.08,000508,3286
3228,12,086,9.07,000907,1109
3229,12,086,5.09,000509,3701
3230,12,086,100.19,010019,2884
3231,12,086,100.20,010020,3503
3232,12,086,120.01,012001,3051
3233,12,086,121.02,012102,4496
3234,12,086,121.03,012103,3730
3235,12,086,120.02,012002,5689
3236,12,086,116.01,011601,3450
3237,12,086,100.22,010022,3184
3238,12,086,100.18,010018,2536
3239,12,095,158.01,015801,1799
3240,12,095,158.02,015802,2611
3241,12,095,159.01,015901,3089
3242,12,095,157.01,015701,2159
3243,12,105,119.13,011913,2228
3244,12,105,119.09,011909,4209
3245,12,105,119.11,011911,2837
3246,12,105,119.10,011910,1599
3247,12,105,122.03,012203,2851
3248,12,071,17.05,001705,4377
3249,12,071,18.01,001801,4405
3250,12,071,18.02,001802,2695
3251,12,071,403.03,040303,7223
3252,12,001,18.11,001811,6789
3253,12,001,18.13,001813,4071
3254,12,071,403.04,040304,5718
3255,12,071,403.05,040305,4172
3256,12,019,308.01,030801,5729
3257,12,001,22.18,002218,1610
3258,12,001,22.19,002219,6508
3259,12,017,4515.01,451501,2875
3260,12,017,4511.01,451101,2592
3261,12,053,411.03,041103,4402
3262,12,053,409.06,040906,7872
3263,12,019,306,030600,4535
3264,12,053,409.07,040907,2862
3265,12,053,410.03,041003,3680
3266,12,069,303.05,030305,2871
3267,12,069,308.03,030803,5472
3268,12,031,123,012300,3763
3269,12,031,29.01,002901,3181
3270,12,031,151,015100,4614
3271,12,031,135.04,013504,5236
3272,12,069,302.09,030209,2629
3273,12,086,82.07,008207,5318
3274,12,086,71.04,007104,3334
3275,12,086,67.07,006707,4784
3276,12,086,67.14,006714,1884
3277,12,086,44.06,004406,2493
3278,12,086,43.01,004301,2449
3279,12,086,39.15,003915,5136
3280,12,086,39.13,003913,4344
3281,12,086,12.06,001206,4141
3282,12,086,1.20,000120,4226
3283,12,086,192,019200,5274
3284,12,086,84.16,008416,3239
3285,12,086,84.19,008419,5626
3286,12,086,202,020200,4818
3287,12,086,201,020100,4785
3288,12,086,102.09,010209,6370
3289,12,086,9802,980200,0
3290,12,117,202.02,020202,4768
3291,12,117,203.01,020301,2585
3292,12,117,203.02,020302,2056
3293,12,117,204.01,020401,1584
3294,12,117,204.02,020402,3918
3295,12,095,143.01,014301,4419
3296,12,105,121.27,012127,8071
3297,12,105,121.24,012124,5946
3298,12,105,121.25,012125,3327
3299,12,095,167.09,016709,8106
3300,12,017,4502.02,450202,5524
3301,12,017,4502.01,450201,3960
3302,12,017,4506.01,450601,4580
3303,12,017,4509.02,450902,2729
3304,12,053,410.04,041004,6715
3305,12,091,221,022100,3473
3306,12,091,223,022300,2567
3307,12,091,224,022400,4317
3308,12,053,415.01,041501,3155
3309,12,053,412.03,041203,4017
3310,12,053,413.04,041304,1981
3311,12,069,302.08,030208,5131
3312,12,069,304.10,030410,3230
3313,12,069,302.04,030204,3946
3314,12,029,9701.01,970101,5573
3315,12,083,25.04,002504,4480
3316,12,083,25.03,002503,6581
3317,12,083,12.04,001204,7618
3318,12,083,11.03,001103,7840
3319,12,083,10.03,001003,1483
3320,12,086,1.24,000124,3674
3321,12,086,2.18,000218,3341
3322,12,086,2.12,000212,4425
3323,12,086,1.25,000125,4276
3324,12,086,1.23,000123,3935
3325,12,086,1.40,000140,3696
3326,12,086,1.29,000129,2108
3327,12,086,182,018200,3070
3328,12,086,184,018400,3843
3329,12,086,172,017200,4090
3330,12,086,87.02,008702,5944
3331,12,086,153,015300,6568
3332,12,086,166,016600,3578
3333,12,086,90.22,009022,2681
3334,12,031,152,015200,3260
3335,12,031,103.01,010301,6359
3336,12,117,221.05,022105,3106
3337,12,031,141.01,014101,4729
3338,12,117,220.02,022002,5151
3339,12,117,207.03,020703,5417
3340,12,105,123.03,012303,4706
3341,12,105,124.05,012405,6554
3342,12,105,125.06,012506,11206
3343,12,105,140.03,014003,3553
3344,12,119,9110,911000,1765
3345,12,053,403.01,040301,1723
3346,12,053,408.01,040801,3966
3347,12,053,410.06,041006,7625
3348,12,053,411.04,041104,2968
3349,12,053,412.04,041204,2856
3350,12,053,407.02,040702,4240
3351,12,107,9501,950100,4100
3352,12,107,9506,950600,6026
3353,12,083,10.08,001008,4139
3354,12,083,9800,980000,0
3355,12,083,4.01,000401,2551
3356,12,071,601.01,060101,1426
3357,12,071,15.02,001502,6994
3358,12,071,503.05,050305,3885
3359,12,071,403.08,040308,4487
3360,12,071,19.03,001903,2571
3361,12,071,19.08,001908,852
3362,12,083,9801,980100,0
3363,12,097,433.01,043301,2292
3364,12,097,409.01,040901,4611
3365,12,097,432.03,043203,4284
3366,12,097,427.01,042701,10339
3367,12,086,196,019600,6477
3368,12,086,83.09,008309,5110
3369,12,031,6,000600,4852
3370,12,031,10,001000,4106
3371,12,031,11,001100,2008
3372,12,031,7,000700,4748
3373,12,031,8,000800,2877
3374,12,071,7,000700,3079
3375,12,071,901,090100,697
